,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2020,2020-10-02,AWAY,MIA,114,LAL,124,LOSS,36,71,0.507,11,27,0.407,31,34,0.912,6,31,37,29,2,1,9,23,49,97,0.505,16,47,0.34,10,17,0.588,16,28,44,32,6,3,9,26
1,2020,2020-10-02,HOME,LAL,124,MIA,114,WIN,49,97,0.505,16,47,0.34,10,17,0.588,16,28,44,32,6,3,9,26,36,71,0.507,11,27,0.407,31,34,0.912,6,31,37,29,2,1,9,23
2,2020,2020-10-04,AWAY,LAL,104,MIA,115,LOSS,34,79,0.43,14,42,0.333,22,29,0.759,11,32,43,23,8,2,19,22,41,80,0.513,12,34,0.353,21,23,0.913,3,34,37,25,8,3,12,23
3,2020,2020-10-04,HOME,MIA,115,LAL,104,WIN,41,80,0.513,12,34,0.353,21,23,0.913,3,34,37,25,8,3,12,23,34,79,0.43,14,42,0.333,22,29,0.759,11,32,43,23,8,2,19,22
4,2020,2020-10-06,AWAY,LAL,102,MIA,96,WIN,35,79,0.443,14,39,0.359,18,21,0.857,10,32,42,25,5,4,15,14,32,75,0.427,11,32,0.344,21,26,0.808,7,32,39,18,8,3,11,21
5,2020,2020-10-06,HOME,MIA,96,LAL,102,LOSS,32,75,0.427,11,32,0.344,21,26,0.808,7,32,39,18,8,3,11,21,35,79,0.443,14,39,0.359,18,21,0.857,10,32,42,25,5,4,15,14
6,2020,2020-10-09,AWAY,MIA,111,LAL,108,WIN,38,83,0.458,14,33,0.424,21,22,0.955,9,26,35,26,7,3,13,19,38,82,0.463,14,38,0.368,18,21,0.857,12,29,41,21,10,5,15,21
7,2020,2020-10-09,HOME,LAL,108,MIA,111,LOSS,38,82,0.463,14,38,0.368,18,21,0.857,12,29,41,21,10,5,15,21,38,83,0.458,14,33,0.424,21,22,0.955,9,26,35,26,7,3,13,19
8,2020,2020-10-11,AWAY,LAL,106,MIA,93,WIN,43,89,0.483,11,35,0.314,9,14,0.643,12,34,46,23,5,4,12,22,35,79,0.443,10,28,0.357,13,22,0.591,9,32,41,25,4,4,13,18
9,2020,2020-10-11,HOME,MIA,93,LAL,106,LOSS,35,79,0.443,10,28,0.357,13,22,0.591,9,32,41,25,4,4,13,18,43,89,0.483,11,35,0.314,9,14,0.643,12,34,46,23,5,4,12,22
