,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2020,2020-03-01,AWAY,MIL,93,CHO,85,WIN,35,87,0.402,7,31,0.226,16,21,0.762,15,46,61,20,7,6,16,11,34,96,0.354,8,35,0.229,9,10,0.9,12,35,47,22,7,8,10,18
1,2020,2020-03-01,HOME,CHO,85,MIL,93,LOSS,34,96,0.354,8,35,0.229,9,10,0.9,12,35,47,22,7,8,10,18,35,87,0.402,7,31,0.226,16,21,0.762,15,46,61,20,7,6,16,11
2,2020,2020-03-01,AWAY,PHI,130,LAC,136,LOSS,48,95,0.505,21,43,0.488,13,20,0.65,10,27,37,27,7,4,9,28,45,76,0.592,13,24,0.542,33,41,0.805,6,31,37,25,6,6,10,17
3,2020,2020-03-01,HOME,LAC,136,PHI,130,WIN,45,76,0.592,13,24,0.542,33,41,0.805,6,31,37,25,6,6,10,17,48,95,0.505,21,43,0.488,13,20,0.65,10,27,37,27,7,4,9,28
4,2020,2020-03-01,AWAY,DAL,111,MIN,91,WIN,44,94,0.468,11,40,0.275,12,19,0.632,6,50,56,28,10,7,14,16,36,99,0.364,13,42,0.31,6,15,0.4,14,43,57,19,9,3,13,17
5,2020,2020-03-01,HOME,MIN,91,DAL,111,LOSS,36,99,0.364,13,42,0.31,6,15,0.4,14,43,57,19,9,3,13,17,44,94,0.468,11,40,0.275,12,19,0.632,6,50,56,28,10,7,14,16
6,2020,2020-03-01,AWAY,TOR,118,DEN,133,LOSS,41,89,0.461,10,38,0.263,26,29,0.897,8,28,36,24,9,4,11,24,47,83,0.566,18,36,0.5,21,30,0.7,7,34,41,38,6,1,16,22
7,2020,2020-03-01,HOME,DEN,133,TOR,118,WIN,47,83,0.566,18,36,0.5,21,30,0.7,7,34,41,38,6,1,16,22,41,89,0.461,10,38,0.263,26,29,0.897,8,28,36,24,9,4,11,24
8,2020,2020-03-01,AWAY,DET,100,SAC,106,LOSS,33,80,0.413,18,42,0.429,16,24,0.667,7,35,42,23,6,4,14,25,37,91,0.407,9,35,0.257,23,26,0.885,17,34,51,18,8,7,10,20
9,2020,2020-03-01,HOME,SAC,106,DET,100,WIN,37,91,0.407,9,35,0.257,23,26,0.885,17,34,51,18,8,7,10,20,33,80,0.413,18,42,0.429,16,24,0.667,7,35,42,23,6,4,14,25
10,2020,2020-03-01,AWAY,LAL,122,NOP,114,WIN,50,97,0.515,13,35,0.371,9,10,0.9,6,30,36,23,9,10,13,26,40,95,0.421,7,32,0.219,27,33,0.818,15,37,52,24,7,3,16,11
11,2020,2020-03-01,HOME,NOP,114,LAL,122,LOSS,40,95,0.421,7,32,0.219,27,33,0.818,15,37,52,24,7,3,16,11,50,97,0.515,13,35,0.371,9,10,0.9,6,30,36,23,9,10,13,26
12,2020,2020-03-01,AWAY,WAS,124,GSW,110,WIN,40,82,0.488,20,30,0.667,24,27,0.889,5,29,34,24,10,5,13,20,42,89,0.472,9,28,0.321,17,24,0.708,18,34,52,25,7,7,21,24
13,2020,2020-03-01,HOME,GSW,110,WAS,124,LOSS,42,89,0.472,9,28,0.321,17,24,0.708,18,34,52,25,7,7,21,24,40,82,0.488,20,30,0.667,24,27,0.889,5,29,34,24,10,5,13,20
14,2020,2020-03-02,AWAY,UTA,126,CLE,113,WIN,47,83,0.566,20,41,0.488,12,14,0.857,8,39,47,30,3,7,15,17,42,91,0.462,17,41,0.415,12,18,0.667,11,25,36,28,10,1,6,18
15,2020,2020-03-02,HOME,CLE,113,UTA,126,LOSS,42,91,0.462,17,41,0.415,12,18,0.667,11,25,36,28,10,1,6,18,47,83,0.566,20,41,0.488,12,14,0.857,8,39,47,30,3,7,15,17
16,2020,2020-03-02,AWAY,HOU,123,NYK,125,LOSS,39,94,0.415,20,56,0.357,25,27,0.926,8,26,34,25,11,5,12,20,47,97,0.485,12,30,0.4,19,30,0.633,20,45,65,26,6,7,17,19
17,2020,2020-03-02,HOME,NYK,125,HOU,123,WIN,47,97,0.485,12,30,0.4,19,30,0.633,20,45,65,26,6,7,17,19,39,94,0.415,20,56,0.357,25,27,0.926,8,26,34,25,11,5,12,20
