,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2020,2020-02-01,AWAY,MIN,106,LAC,118,LOSS,34,84,0.405,7,39,0.179,31,37,0.838,6,38,44,24,9,4,17,20,45,98,0.459,12,34,0.353,16,18,0.889,12,38,50,20,8,7,13,30
1,2020,2020-02-01,HOME,LAC,118,MIN,106,WIN,45,98,0.459,12,34,0.353,16,18,0.889,12,38,50,20,8,7,13,30,34,84,0.405,7,39,0.179,31,37,0.838,6,38,44,24,9,4,17,20
2,2020,2020-02-01,AWAY,NYK,92,IND,85,WIN,34,82,0.415,7,26,0.269,17,23,0.739,14,43,57,19,5,1,12,20,32,76,0.421,8,24,0.333,13,21,0.619,4,30,34,21,4,1,11,20
3,2020,2020-02-01,HOME,IND,85,NYK,92,LOSS,32,76,0.421,8,24,0.333,13,21,0.619,4,30,34,21,4,1,11,20,34,82,0.415,7,26,0.269,17,23,0.739,14,43,57,19,5,1,12,20
4,2020,2020-02-01,AWAY,MIA,102,ORL,89,WIN,33,77,0.429,15,33,0.455,21,26,0.808,10,38,48,24,6,8,13,16,33,83,0.398,9,33,0.273,14,17,0.824,7,32,39,21,5,5,9,19
5,2020,2020-02-01,HOME,ORL,89,MIA,102,LOSS,33,83,0.398,9,33,0.273,14,17,0.824,7,32,39,21,5,5,9,19,33,77,0.429,15,33,0.455,21,26,0.808,10,38,48,24,6,8,13,16
6,2020,2020-02-01,AWAY,GSW,131,CLE,112,WIN,48,90,0.533,18,35,0.514,17,19,0.895,10,34,44,39,11,10,11,16,41,95,0.432,16,44,0.364,14,14,1.0,13,33,46,26,8,3,15,15
7,2020,2020-02-01,HOME,CLE,112,GSW,131,LOSS,41,95,0.432,16,44,0.364,14,14,1.0,13,33,46,26,8,3,15,15,48,90,0.533,18,35,0.514,17,19,0.895,10,34,44,39,11,10,11,16
8,2020,2020-02-01,AWAY,BRK,107,WAS,113,LOSS,39,94,0.415,16,47,0.34,13,21,0.619,12,41,53,25,5,7,15,22,44,100,0.44,9,32,0.281,16,26,0.615,18,33,51,21,9,8,9,20
9,2020,2020-02-01,HOME,WAS,113,BRK,107,WIN,44,100,0.44,9,32,0.281,16,26,0.615,18,33,51,21,9,8,9,20,39,94,0.415,16,47,0.34,13,21,0.619,12,41,53,25,5,7,15,22
10,2020,2020-02-01,AWAY,PHI,95,BOS,116,LOSS,31,84,0.369,7,33,0.212,26,31,0.839,13,34,47,15,6,3,14,27,38,80,0.475,8,30,0.267,32,41,0.78,9,33,42,15,9,2,10,20
