,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2020,2019-11-01,AWAY,HOU,116,BRK,123,LOSS,41,99,0.414,12,48,0.25,22,27,0.815,9,31,40,21,13,4,12,21,42,85,0.494,19,32,0.594,20,28,0.714,10,45,55,26,8,7,20,21
1,2020,2019-11-01,HOME,BRK,123,HOU,116,WIN,42,85,0.494,19,32,0.594,20,28,0.714,10,45,55,26,8,7,20,21,41,99,0.414,12,48,0.25,22,27,0.815,9,31,40,21,13,4,12,21
2,2020,2019-11-01,AWAY,CLE,95,IND,102,LOSS,32,87,0.368,11,32,0.344,20,25,0.8,3,42,45,20,9,1,16,21,39,96,0.406,5,27,0.185,19,21,0.905,13,45,58,20,8,10,13,24
3,2020,2019-11-01,HOME,IND,102,CLE,95,WIN,39,96,0.406,5,27,0.185,19,21,0.905,13,45,58,20,8,10,13,24,32,87,0.368,11,32,0.344,20,25,0.8,3,42,45,20,9,1,16,21
4,2020,2019-11-01,AWAY,MIL,123,ORL,91,WIN,47,93,0.505,17,47,0.362,12,18,0.667,11,47,58,24,11,4,13,19,34,91,0.374,12,37,0.324,11,17,0.647,10,30,40,21,8,3,16,16
5,2020,2019-11-01,HOME,ORL,91,MIL,123,LOSS,34,91,0.374,12,37,0.324,11,17,0.647,10,30,40,21,8,3,16,16,47,93,0.505,17,47,0.362,12,18,0.667,11,47,58,24,11,4,13,19
6,2020,2019-11-01,AWAY,NYK,102,BOS,104,LOSS,37,93,0.398,14,38,0.368,14,21,0.667,16,35,51,22,9,4,13,23,33,74,0.446,11,34,0.324,27,29,0.931,3,41,44,21,7,4,14,16
7,2020,2019-11-01,HOME,BOS,104,NYK,102,WIN,33,74,0.446,11,34,0.324,27,29,0.931,3,41,44,21,7,4,14,16,37,93,0.398,14,38,0.368,14,21,0.667,16,35,51,22,9,4,13,23
8,2020,2019-11-01,AWAY,DET,106,CHI,112,LOSS,41,85,0.482,6,29,0.207,18,24,0.75,10,37,47,21,11,8,16,21,39,89,0.438,16,40,0.4,18,23,0.783,11,31,42,29,6,1,17,18
9,2020,2019-11-01,HOME,CHI,112,DET,106,WIN,39,89,0.438,16,40,0.4,18,23,0.783,11,31,42,29,6,1,17,18,41,85,0.482,6,29,0.207,18,24,0.75,10,37,47,21,11,8,16,21
