,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2020,2020-07-30,AWAY,UTA,106,NOP,104,WIN,37,84,0.44,8,34,0.235,24,28,0.857,12,31,43,17,11,6,20,23,40,94,0.426,11,31,0.355,13,18,0.722,15,30,45,22,12,2,20,25
1,2020,2020-07-30,HOME,NOP,104,UTA,106,LOSS,40,94,0.426,11,31,0.355,13,18,0.722,15,30,45,22,12,2,20,25,37,84,0.44,8,34,0.235,24,28,0.857,12,31,43,17,11,6,20,23
2,2020,2020-07-30,AWAY,LAC,101,LAL,103,LOSS,32,74,0.432,16,36,0.444,21,28,0.75,4,32,36,17,6,5,20,30,32,82,0.39,11,36,0.306,28,37,0.757,11,34,45,21,6,3,16,27
3,2020,2020-07-30,HOME,LAL,103,LAC,101,WIN,32,82,0.39,11,36,0.306,28,37,0.757,11,34,45,21,6,3,16,27,32,74,0.432,16,36,0.444,21,28,0.75,4,32,36,17,6,5,20,30
4,2020,2020-07-31,AWAY,ORL,128,BRK,118,WIN,46,87,0.529,11,31,0.355,25,28,0.893,6,36,42,31,8,3,12,23,44,91,0.484,13,42,0.31,17,23,0.739,10,29,39,30,4,2,14,25
5,2020,2020-07-31,HOME,BRK,118,ORL,128,LOSS,44,91,0.484,13,42,0.31,17,23,0.739,10,29,39,30,4,2,14,25,46,87,0.529,11,31,0.355,25,28,0.893,6,36,42,31,8,3,12,23
6,2020,2020-07-31,AWAY,MEM,135,POR,140,LOSS,42,93,0.452,13,41,0.317,38,50,0.76,10,29,39,25,9,5,13,26,49,91,0.538,13,30,0.433,29,34,0.853,9,33,42,27,10,9,16,36
7,2020,2020-07-31,HOME,POR,140,MEM,135,WIN,49,91,0.538,13,30,0.433,29,34,0.853,9,33,42,27,10,9,16,36,42,93,0.452,13,41,0.317,38,50,0.76,10,29,39,25,9,5,13,26
8,2020,2020-07-31,AWAY,PHO,125,WAS,112,WIN,42,80,0.525,11,32,0.344,30,32,0.938,4,33,37,29,10,3,17,24,42,91,0.462,8,22,0.364,20,23,0.87,8,28,36,18,7,2,18,26
9,2020,2020-07-31,HOME,WAS,112,PHO,125,LOSS,42,91,0.462,8,22,0.364,20,23,0.87,8,28,36,18,7,2,18,26,42,80,0.525,11,32,0.344,30,32,0.938,4,33,37,29,10,3,17,24
10,2020,2020-07-31,AWAY,BOS,112,MIL,119,LOSS,37,91,0.407,11,37,0.297,27,34,0.794,14,34,48,18,8,5,15,28,39,84,0.464,13,41,0.317,28,34,0.824,7,40,47,25,9,7,15,26
11,2020,2020-07-31,HOME,MIL,119,BOS,112,WIN,39,84,0.464,13,41,0.317,28,34,0.824,7,40,47,25,9,7,15,26,37,91,0.407,11,37,0.297,27,34,0.794,14,34,48,18,8,5,15,28
12,2020,2020-07-31,AWAY,SAC,120,SAS,129,LOSS,46,95,0.484,12,38,0.316,16,20,0.8,8,34,42,22,11,2,15,25,48,90,0.533,11,25,0.44,22,27,0.815,9,33,42,32,6,4,15,17
13,2020,2020-07-31,HOME,SAS,129,SAC,120,WIN,48,90,0.533,11,25,0.44,22,27,0.815,9,33,42,32,6,4,15,17,46,95,0.484,12,38,0.316,16,20,0.8,8,34,42,22,11,2,15,25
14,2020,2020-07-31,AWAY,HOU,153,DAL,149,WIN,52,101,0.515,19,48,0.396,30,39,0.769,7,36,43,26,12,10,9,31,50,105,0.476,21,49,0.429,28,38,0.737,13,42,55,30,7,4,20,36
15,2020,2020-07-31,HOME,DAL,149,HOU,153,LOSS,50,105,0.476,21,49,0.429,28,38,0.737,13,42,55,30,7,4,20,36,52,101,0.515,19,48,0.396,30,39,0.769,7,36,43,26,12,10,9,31
