,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2023,2022-11-01,AWAY,CHI,108,BRK,99,WIN,39,89,0.438,12,30,0.4,18,21,0.857,11,33,44,20,8,4,9,13,36,74,0.486,12,32,0.375,15,19,0.789,4,34,38,27,4,7,18,20
1,2023,2022-11-01,HOME,BRK,99,CHI,108,LOSS,36,74,0.486,12,32,0.375,15,19,0.789,4,34,38,27,4,7,18,20,39,89,0.438,12,30,0.4,18,21,0.857,11,33,44,20,8,4,9,13
2,2023,2022-11-01,AWAY,GSW,109,MIA,116,LOSS,39,84,0.464,18,49,0.367,13,17,0.765,10,31,41,31,8,5,20,22,40,88,0.455,16,42,0.381,20,20,1.0,9,30,39,32,7,3,15,16
3,2023,2022-11-01,HOME,MIA,116,GSW,109,WIN,40,88,0.455,16,42,0.381,20,20,1.0,9,30,39,32,7,3,15,16,39,84,0.464,18,49,0.367,13,17,0.765,10,31,41,31,8,5,20,22
4,2023,2022-11-01,AWAY,ORL,108,OKC,116,LOSS,39,87,0.448,10,29,0.345,20,20,1.0,12,37,49,20,7,10,24,14,45,95,0.474,10,34,0.294,16,20,0.8,8,28,36,28,13,9,15,17
5,2023,2022-11-01,HOME,OKC,116,ORL,108,WIN,45,95,0.474,10,34,0.294,16,20,0.8,8,28,36,28,13,9,15,17,39,87,0.448,10,29,0.345,20,20,1.0,12,37,49,20,7,10,24,14
6,2023,2022-11-01,AWAY,MIN,107,PHO,116,LOSS,37,87,0.425,13,34,0.382,20,24,0.833,10,32,42,24,5,4,16,24,41,89,0.461,17,43,0.395,17,22,0.773,7,27,34,31,9,8,9,20
7,2023,2022-11-01,HOME,PHO,116,MIN,107,WIN,41,89,0.461,17,43,0.395,17,22,0.773,7,27,34,31,9,8,9,20,37,87,0.425,13,34,0.382,20,24,0.833,10,32,42,24,5,4,16,24
8,2023,2022-11-02,AWAY,WAS,121,PHI,111,WIN,45,78,0.577,5,21,0.238,26,32,0.813,7,36,43,27,4,9,7,18,39,84,0.464,19,36,0.528,14,20,0.7,6,26,32,25,3,1,8,25
9,2023,2022-11-02,HOME,PHI,111,WAS,121,LOSS,39,84,0.464,19,36,0.528,14,20,0.7,6,26,32,25,3,1,8,25,45,78,0.577,5,21,0.238,26,32,0.813,7,36,43,27,4,9,7,18
10,2023,2022-11-02,AWAY,BOS,113,CLE,114,LOSS,38,93,0.409,11,41,0.268,26,27,0.963,8,44,52,26,5,9,14,24,42,100,0.42,11,39,0.282,19,24,0.792,9,42,51,24,6,4,11,23
11,2023,2022-11-02,HOME,CLE,114,BOS,113,WIN,42,100,0.42,11,39,0.282,19,24,0.792,9,42,51,24,6,4,11,23,38,93,0.409,11,41,0.268,26,27,0.963,8,44,52,26,5,9,14,24
12,2023,2022-11-02,AWAY,SAC,107,MIA,110,LOSS,41,86,0.477,13,36,0.361,12,14,0.857,4,35,39,29,4,3,12,18,44,89,0.494,11,34,0.324,11,13,0.846,9,37,46,27,5,5,11,20
13,2023,2022-11-02,HOME,MIA,110,SAC,107,WIN,44,89,0.494,11,34,0.324,11,13,0.846,9,37,46,27,5,5,11,20,41,86,0.477,13,36,0.361,12,14,0.857,4,35,39,29,4,3,12,18
14,2023,2022-11-02,AWAY,ATL,112,NYK,99,WIN,44,107,0.411,12,34,0.353,12,16,0.75,17,34,51,28,11,4,7,18,37,90,0.411,10,36,0.278,15,20,0.75,12,40,52,23,3,9,16,19
15,2023,2022-11-02,HOME,NYK,99,ATL,112,LOSS,37,90,0.411,10,36,0.278,15,20,0.75,12,40,52,23,3,9,16,19,44,107,0.411,12,34,0.353,12,16,0.75,17,34,51,28,11,4,7,18
16,2023,2022-11-02,AWAY,CHO,88,CHI,106,LOSS,36,92,0.391,7,32,0.219,9,16,0.563,13,34,47,22,12,12,16,14,38,88,0.432,14,31,0.452,16,18,0.889,11,40,51,28,6,9,19,18
17,2023,2022-11-02,HOME,CHI,106,CHO,88,WIN,38,88,0.432,14,31,0.452,16,18,0.889,11,40,51,28,6,9,19,18,36,92,0.391,7,32,0.219,9,16,0.563,13,34,47,22,12,12,16,14
18,2023,2022-11-02,AWAY,LAC,109,HOU,101,WIN,41,84,0.488,12,33,0.364,15,19,0.789,9,34,43,20,10,6,14,20,37,88,0.42,11,38,0.289,16,21,0.762,16,34,50,17,9,5,19,22
19,2023,2022-11-02,HOME,HOU,101,LAC,109,LOSS,37,88,0.42,11,38,0.289,16,21,0.762,16,34,50,17,9,5,19,22,41,84,0.488,12,33,0.364,15,19,0.789,9,34,43,20,10,6,14,20
20,2023,2022-11-02,AWAY,DET,91,MIL,116,LOSS,33,79,0.418,11,31,0.355,14,15,0.933,2,33,35,18,7,3,21,22,43,92,0.467,10,38,0.263,20,24,0.833,15,37,52,24,17,5,16,16
21,2023,2022-11-02,HOME,MIL,116,DET,91,WIN,43,92,0.467,10,38,0.263,20,24,0.833,15,37,52,24,17,5,16,16,33,79,0.418,11,31,0.355,14,15,0.933,2,33,35,18,7,3,21,22
22,2023,2022-11-02,AWAY,TOR,143,SAS,100,WIN,57,106,0.538,14,33,0.424,15,16,0.938,9,41,50,31,16,6,11,17,37,94,0.394,14,43,0.326,12,14,0.857,13,33,46,29,3,6,23,20
23,2023,2022-11-02,HOME,SAS,100,TOR,143,LOSS,37,94,0.394,14,43,0.326,12,14,0.857,13,33,46,29,3,6,23,20,57,106,0.538,14,33,0.424,15,16,0.938,9,41,50,31,16,6,11,17
24,2023,2022-11-02,AWAY,UTA,100,DAL,103,LOSS,39,84,0.464,10,30,0.333,12,14,0.857,12,28,40,28,6,1,16,17,42,84,0.5,11,38,0.289,8,15,0.533,7,30,37,20,9,4,11,14
25,2023,2022-11-02,HOME,DAL,103,UTA,100,WIN,42,84,0.5,11,38,0.289,8,15,0.533,7,30,37,20,9,4,11,14,39,84,0.464,10,30,0.333,12,14,0.857,12,28,40,28,6,1,16,17
26,2023,2022-11-02,AWAY,MEM,111,POR,106,WIN,38,83,0.458,13,28,0.464,22,27,0.815,10,36,46,28,7,5,14,19,36,89,0.404,13,33,0.394,21,26,0.808,16,30,46,27,5,3,20,17
27,2023,2022-11-02,HOME,POR,106,MEM,111,LOSS,36,89,0.404,13,33,0.394,21,26,0.808,16,30,46,27,5,3,20,17,38,83,0.458,13,28,0.464,22,27,0.815,10,36,46,28,7,5,14,19
28,2023,2022-11-02,AWAY,NOP,117,LAL,120,LOSS,47,102,0.461,8,25,0.32,15,21,0.714,11,40,51,35,10,5,13,20,45,98,0.459,10,36,0.278,20,23,0.87,11,45,56,30,6,8,17,17
29,2023,2022-11-02,HOME,LAL,120,NOP,117,WIN,45,98,0.459,10,36,0.278,20,23,0.87,11,45,56,30,6,8,17,17,47,102,0.461,8,25,0.32,15,21,0.714,11,40,51,35,10,5,13,20
30,2023,2022-11-03,AWAY,GSW,129,ORL,130,LOSS,50,97,0.515,19,43,0.442,10,15,0.667,9,26,35,31,5,3,14,32,42,78,0.538,13,30,0.433,33,46,0.717,11,35,46,20,9,6,19,22
31,2023,2022-11-03,HOME,ORL,130,GSW,129,WIN,42,78,0.538,13,30,0.433,33,46,0.717,11,35,46,20,9,6,19,22,50,97,0.515,19,43,0.442,10,15,0.667,9,26,35,31,5,3,14,32
32,2023,2022-11-03,AWAY,DEN,122,OKC,110,WIN,45,84,0.536,18,31,0.581,14,16,0.875,8,39,47,32,5,2,18,15,45,93,0.484,6,29,0.207,14,19,0.737,10,30,40,19,9,5,10,19
33,2023,2022-11-03,HOME,OKC,110,DEN,122,LOSS,45,93,0.484,6,29,0.207,14,19,0.737,10,30,40,19,9,5,10,19,45,84,0.536,18,31,0.581,14,16,0.875,8,39,47,32,5,2,18,15
34,2023,2022-11-04,AWAY,CLE,112,DET,88,WIN,44,81,0.543,11,26,0.423,13,16,0.813,10,37,47,30,5,13,18,15,31,83,0.373,13,37,0.351,13,15,0.867,9,25,34,16,10,6,18,22
35,2023,2022-11-04,HOME,DET,88,CLE,112,LOSS,31,83,0.373,13,37,0.351,13,15,0.867,9,25,34,16,10,6,18,22,44,81,0.543,11,26,0.423,13,16,0.813,10,37,47,30,5,13,18,15
36,2023,2022-11-04,AWAY,MIA,99,IND,101,LOSS,31,81,0.383,11,39,0.282,26,26,1.0,8,34,42,17,10,2,19,22,37,80,0.463,12,39,0.308,15,23,0.652,5,37,42,28,7,5,19,19
