,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2023,2023-05-01,AWAY,PHI,119,BOS,115,WIN,45,89,0.506,17,38,0.447,12,12,1.0,8,20,28,17,10,4,6,20,44,75,0.587,10,26,0.385,17,18,0.944,8,30,38,26,3,4,16,10
1,2023,2023-05-01,HOME,BOS,115,PHI,119,LOSS,44,75,0.587,10,26,0.385,17,18,0.944,8,30,38,26,3,4,16,10,45,89,0.506,17,38,0.447,12,12,1.0,8,20,28,17,10,4,6,20
2,2023,2023-05-01,AWAY,PHO,87,DEN,97,LOSS,38,95,0.4,6,31,0.194,5,5,1.0,11,28,39,23,2,4,9,25,36,76,0.474,7,27,0.259,18,21,0.857,5,36,41,19,5,6,10,16
3,2023,2023-05-01,HOME,DEN,97,PHO,87,WIN,36,76,0.474,7,27,0.259,18,21,0.857,5,36,41,19,5,6,10,16,38,95,0.4,6,31,0.194,5,5,1.0,11,28,39,23,2,4,9,25
4,2023,2023-05-02,AWAY,MIA,105,NYK,111,LOSS,38,85,0.447,17,49,0.347,12,17,0.706,8,26,34,24,1,2,6,24,37,82,0.451,16,40,0.4,21,30,0.7,11,39,50,23,4,2,10,20
5,2023,2023-05-02,HOME,NYK,111,MIA,105,WIN,37,82,0.451,16,40,0.4,21,30,0.7,11,39,50,23,4,2,10,20,38,85,0.447,17,49,0.347,12,17,0.706,8,26,34,24,1,2,6,24
6,2023,2023-05-02,AWAY,LAL,117,GSW,112,WIN,43,92,0.467,6,25,0.24,25,29,0.862,13,40,53,24,4,10,8,12,43,106,0.406,21,53,0.396,5,6,0.833,14,35,49,30,5,3,8,24
7,2023,2023-05-02,HOME,GSW,112,LAL,117,LOSS,43,106,0.406,21,53,0.396,5,6,0.833,14,35,49,30,5,3,8,24,43,92,0.467,6,25,0.24,25,29,0.862,13,40,53,24,4,10,8,12
8,2023,2023-05-03,AWAY,PHI,87,BOS,121,LOSS,31,79,0.392,6,30,0.2,19,23,0.826,6,35,41,13,2,8,11,17,43,92,0.467,20,51,0.392,15,16,0.938,8,38,46,26,6,8,6,17
9,2023,2023-05-03,HOME,BOS,121,PHI,87,WIN,43,92,0.467,20,51,0.392,15,16,0.938,8,38,46,26,6,8,6,17,31,79,0.392,6,30,0.2,19,23,0.826,6,35,41,13,2,8,11,17
10,2023,2023-05-04,AWAY,LAL,100,GSW,127,LOSS,40,94,0.426,10,34,0.294,10,17,0.588,9,31,40,27,9,3,9,15,48,95,0.505,21,42,0.5,10,16,0.625,13,42,55,38,2,3,15,23
11,2023,2023-05-04,HOME,GSW,127,LAL,100,WIN,48,95,0.505,21,42,0.5,10,16,0.625,13,42,55,38,2,3,15,23,40,94,0.426,10,34,0.294,10,17,0.588,9,31,40,27,9,3,9,15
12,2023,2023-05-05,AWAY,BOS,114,PHI,102,WIN,38,86,0.442,16,45,0.356,22,23,0.957,9,36,45,25,9,7,12,23,31,78,0.397,16,37,0.432,24,27,0.889,9,33,42,21,7,8,13,20
13,2023,2023-05-05,HOME,PHI,102,BOS,114,LOSS,31,78,0.397,16,37,0.432,24,27,0.889,9,33,42,21,7,8,13,20,38,86,0.442,16,45,0.356,22,23,0.957,9,36,45,25,9,7,12,23
14,2023,2023-05-05,AWAY,DEN,114,PHO,121,LOSS,43,97,0.443,10,30,0.333,18,21,0.857,16,35,51,27,6,5,12,21,48,95,0.505,9,28,0.321,16,18,0.889,7,34,41,24,5,6,9,24
15,2023,2023-05-05,HOME,PHO,121,DEN,114,WIN,48,95,0.505,9,28,0.321,16,18,0.889,7,34,41,24,5,6,9,24,43,97,0.443,10,30,0.333,18,21,0.857,16,35,51,27,6,5,12,21
16,2023,2023-05-06,AWAY,NYK,86,MIA,105,LOSS,31,91,0.341,8,40,0.2,16,22,0.727,14,34,48,15,4,3,13,22,35,90,0.389,7,32,0.219,28,31,0.903,13,37,50,17,3,5,13,25
17,2023,2023-05-06,HOME,MIA,105,NYK,86,WIN,35,90,0.389,7,32,0.219,28,31,0.903,13,37,50,17,3,5,13,25,31,91,0.341,8,40,0.2,16,22,0.727,14,34,48,15,4,3,13,22
18,2023,2023-05-06,AWAY,GSW,97,LAL,127,LOSS,36,91,0.396,13,44,0.295,12,17,0.706,14,28,42,26,5,6,19,22,42,80,0.525,15,31,0.484,28,37,0.757,6,38,44,27,10,6,12,21
19,2023,2023-05-06,HOME,LAL,127,GSW,97,WIN,42,80,0.525,15,31,0.484,28,37,0.757,6,38,44,27,10,6,12,21,36,91,0.396,13,44,0.295,12,17,0.706,14,28,42,26,5,6,19,22
20,2023,2023-05-07,AWAY,BOS,115,PHI,116,LOSS,41,87,0.471,17,44,0.386,16,22,0.727,13,31,44,25,3,12,10,21,42,91,0.462,13,34,0.382,19,22,0.864,12,32,44,19,9,3,7,23
21,2023,2023-05-07,HOME,PHI,116,BOS,115,WIN,42,91,0.462,13,34,0.382,19,22,0.864,12,32,44,19,9,3,7,23,41,87,0.471,17,44,0.386,16,22,0.727,13,31,44,25,3,12,10,21
22,2023,2023-05-07,AWAY,DEN,124,PHO,129,LOSS,50,89,0.562,7,22,0.318,17,23,0.739,10,22,32,28,6,2,8,19,46,81,0.568,13,29,0.448,24,29,0.828,12,25,37,28,6,4,13,24
23,2023,2023-05-07,HOME,PHO,129,DEN,124,WIN,46,81,0.568,13,29,0.448,24,29,0.828,12,25,37,28,6,4,13,24,50,89,0.562,7,22,0.318,17,23,0.739,10,22,32,28,6,2,8,19
24,2023,2023-05-08,AWAY,NYK,101,MIA,109,LOSS,37,76,0.487,9,28,0.321,18,24,0.75,8,27,35,21,5,4,16,23,40,85,0.471,13,39,0.333,16,22,0.727,13,31,44,28,7,4,12,21
25,2023,2023-05-08,HOME,MIA,109,NYK,101,WIN,40,85,0.471,13,39,0.333,16,22,0.727,13,31,44,28,7,4,12,21,37,76,0.487,9,28,0.321,18,24,0.75,8,27,35,21,5,4,16,23
26,2023,2023-05-08,AWAY,GSW,101,LAL,104,LOSS,40,86,0.465,12,41,0.293,9,12,0.75,9,31,40,29,9,2,16,22,39,86,0.453,6,25,0.24,20,20,1.0,8,34,42,21,8,1,14,15
27,2023,2023-05-08,HOME,LAL,104,GSW,101,WIN,39,86,0.453,6,25,0.24,20,20,1.0,8,34,42,21,8,1,14,15,40,86,0.465,12,41,0.293,9,12,0.75,9,31,40,29,9,2,16,22
28,2023,2023-05-09,AWAY,PHI,115,BOS,103,WIN,40,79,0.506,12,30,0.4,23,27,0.852,9,40,49,20,4,5,9,24,33,83,0.398,12,38,0.316,25,34,0.735,9,27,36,21,4,1,8,16
29,2023,2023-05-09,HOME,BOS,103,PHI,115,LOSS,33,83,0.398,12,38,0.316,25,34,0.735,9,27,36,21,4,1,8,16,40,79,0.506,12,30,0.4,23,27,0.852,9,40,49,20,4,5,9,24
30,2023,2023-05-09,AWAY,PHO,102,DEN,118,LOSS,38,88,0.432,9,27,0.333,17,24,0.708,8,34,42,22,6,7,10,22,42,85,0.494,13,27,0.481,21,28,0.75,10,40,50,32,6,6,10,17
31,2023,2023-05-09,HOME,DEN,118,PHO,102,WIN,42,85,0.494,13,27,0.481,21,28,0.75,10,40,50,32,6,6,10,17,38,88,0.432,9,27,0.333,17,24,0.708,8,34,42,22,6,7,10,22
32,2023,2023-05-10,AWAY,MIA,103,NYK,112,LOSS,37,88,0.42,13,43,0.302,16,19,0.842,11,23,34,27,11,4,12,30,35,71,0.493,13,34,0.382,29,40,0.725,14,36,50,23,6,4,18,19
33,2023,2023-05-10,HOME,NYK,112,MIA,103,WIN,35,71,0.493,13,34,0.382,29,40,0.725,14,36,50,23,6,4,18,19,37,88,0.42,13,43,0.302,16,19,0.842,11,23,34,27,11,4,12,30
