,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2023,2022-12-01,AWAY,DAL,125,DET,131,LOSS,46,86,0.535,19,46,0.413,14,29,0.483,4,26,30,25,8,7,13,24,51,94,0.543,15,35,0.429,14,24,0.583,13,39,52,29,9,0,13,26
1,2023,2022-12-01,HOME,DET,131,DAL,125,WIN,51,94,0.543,15,35,0.429,14,24,0.583,13,39,52,29,9,0,13,26,46,86,0.535,19,46,0.413,14,29,0.483,4,26,30,25,8,7,13,24
2,2023,2022-12-02,AWAY,WAS,116,CHO,117,LOSS,39,86,0.453,12,33,0.364,26,35,0.743,18,38,56,23,3,9,14,23,40,95,0.421,12,29,0.414,25,31,0.806,19,26,45,25,6,3,4,24
3,2023,2022-12-02,HOME,CHO,117,WAS,116,WIN,40,95,0.421,12,29,0.414,25,31,0.806,19,26,45,25,6,3,4,24,39,86,0.453,12,33,0.364,26,35,0.743,18,38,56,23,3,9,14,23
4,2023,2022-12-02,AWAY,DEN,109,ATL,117,LOSS,45,85,0.529,12,32,0.375,7,13,0.538,9,24,33,31,8,0,15,12,49,88,0.557,10,28,0.357,9,14,0.643,12,31,43,24,7,3,12,14
5,2023,2022-12-02,HOME,ATL,117,DEN,109,WIN,49,88,0.557,10,28,0.357,9,14,0.643,12,31,43,24,7,3,12,14,45,85,0.529,12,32,0.375,7,13,0.538,9,24,33,31,8,0,15,12
6,2023,2022-12-02,AWAY,MIA,120,BOS,116,WIN,48,101,0.475,11,35,0.314,13,18,0.722,12,38,50,19,11,3,16,24,40,87,0.46,15,45,0.333,21,28,0.75,7,41,48,26,6,2,20,18
7,2023,2022-12-02,HOME,BOS,116,MIA,120,LOSS,40,87,0.46,15,45,0.333,21,28,0.75,7,41,48,26,6,2,20,18,48,101,0.475,11,35,0.314,13,18,0.722,12,38,50,19,11,3,16,24
8,2023,2022-12-02,AWAY,TOR,105,BRK,114,LOSS,38,87,0.437,7,24,0.292,22,30,0.733,11,32,43,16,7,2,13,19,44,82,0.537,11,32,0.344,15,22,0.682,7,34,41,27,7,5,18,27
9,2023,2022-12-02,HOME,BRK,114,TOR,105,WIN,44,82,0.537,11,32,0.344,15,22,0.682,7,34,41,27,7,5,18,27,38,87,0.437,7,24,0.292,22,30,0.733,11,32,43,16,7,2,13,19
10,2023,2022-12-02,AWAY,ORL,96,CLE,107,LOSS,40,81,0.494,8,23,0.348,8,12,0.667,11,29,40,19,6,4,17,13,41,84,0.488,16,42,0.381,9,9,1.0,5,28,33,22,7,5,12,14
11,2023,2022-12-02,HOME,CLE,107,ORL,96,WIN,41,84,0.488,16,42,0.381,9,9,1.0,5,28,33,22,7,5,12,14,40,81,0.494,8,23,0.348,8,12,0.667,11,29,40,19,6,4,17,13
12,2023,2022-12-02,AWAY,LAL,133,MIL,129,WIN,52,96,0.542,11,26,0.423,18,24,0.75,12,32,44,32,6,4,4,16,50,94,0.532,17,43,0.395,12,15,0.8,10,32,42,29,2,5,9,18
13,2023,2022-12-02,HOME,MIL,129,LAL,133,LOSS,50,94,0.532,17,43,0.395,12,15,0.8,10,32,42,29,2,5,9,18,52,96,0.542,11,26,0.423,18,24,0.75,12,32,44,32,6,4,4,16
