,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2023,2023-04-01,AWAY,DAL,122,MIA,129,LOSS,47,77,0.61,14,34,0.412,14,16,0.875,1,30,31,32,3,2,14,23,45,86,0.523,13,37,0.351,26,29,0.897,10,26,36,27,6,0,8,16
1,2023,2023-04-01,HOME,MIA,129,DAL,122,WIN,45,86,0.523,13,37,0.351,26,29,0.897,10,26,36,27,6,0,8,16,47,77,0.61,14,34,0.412,14,16,0.875,1,30,31,32,3,2,14,23
2,2023,2023-04-01,AWAY,LAC,114,NOP,122,LOSS,42,85,0.494,11,29,0.379,19,23,0.826,11,26,37,25,5,4,13,29,42,86,0.488,7,17,0.412,31,35,0.886,14,26,40,21,6,5,7,15
3,2023,2023-04-01,HOME,NOP,122,LAC,114,WIN,42,86,0.488,7,17,0.412,31,35,0.886,14,26,40,21,6,5,7,15,42,85,0.494,11,29,0.379,19,23,0.826,11,26,37,25,5,4,13,29
4,2023,2023-04-02,AWAY,TOR,128,CHO,108,WIN,56,104,0.538,8,28,0.286,8,8,1.0,15,30,45,38,8,6,7,14,42,85,0.494,15,31,0.484,9,13,0.692,10,27,37,26,3,4,17,11
5,2023,2023-04-02,HOME,CHO,108,TOR,128,LOSS,42,85,0.494,15,31,0.484,9,13,0.692,10,27,37,26,3,4,17,11,56,104,0.538,8,28,0.286,8,8,1.0,15,30,45,38,8,6,7,14
6,2023,2023-04-02,AWAY,UTA,110,BRK,111,LOSS,40,91,0.44,8,32,0.25,22,30,0.733,11,41,52,24,5,1,11,23,38,86,0.442,9,32,0.281,26,34,0.765,7,33,40,25,6,2,8,26
7,2023,2023-04-02,HOME,BRK,111,UTA,110,WIN,38,86,0.442,9,32,0.281,26,34,0.765,7,33,40,25,6,2,8,26,40,91,0.44,8,32,0.25,22,30,0.733,11,41,52,24,5,1,11,23
8,2023,2023-04-02,AWAY,MEM,107,CHI,128,LOSS,39,84,0.464,19,43,0.442,10,12,0.833,8,39,47,29,1,3,18,22,50,94,0.532,9,31,0.29,19,22,0.864,4,32,36,29,9,6,1,13
9,2023,2023-04-02,HOME,CHI,128,MEM,107,WIN,50,94,0.532,9,31,0.29,19,22,0.864,4,32,36,29,9,6,1,13,39,84,0.464,19,43,0.442,10,12,0.833,8,39,47,29,1,3,18,22
