,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2019,2019-03-01,AWAY,CHI,168,ATL,161,WIN,56,119,0.471,21,48,0.438,35,48,0.729,11,51,62,30,10,5,16,30,61,123,0.496,22,60,0.367,17,25,0.68,9,50,59,33,11,8,20,34
1,2019,2019-03-01,HOME,ATL,161,CHI,168,LOSS,61,123,0.496,22,60,0.367,17,25,0.68,9,50,59,33,11,8,20,34,56,119,0.471,21,48,0.438,35,48,0.729,11,51,62,30,10,5,16,30
2,2019,2019-03-01,AWAY,CHO,123,BRK,112,WIN,50,94,0.532,9,21,0.429,14,17,0.824,10,30,40,24,6,4,13,25,44,86,0.512,10,32,0.313,14,18,0.778,7,30,37,27,2,5,15,19
3,2019,2019-03-01,HOME,BRK,112,CHO,123,LOSS,44,86,0.512,10,32,0.313,14,18,0.778,7,30,37,27,2,5,15,19,50,94,0.532,9,21,0.429,14,17,0.824,10,30,40,24,6,4,13,25
4,2019,2019-03-01,AWAY,WAS,96,BOS,107,LOSS,36,89,0.404,10,38,0.263,14,19,0.737,11,42,53,20,7,6,18,16,42,94,0.447,10,35,0.286,13,17,0.765,11,35,46,26,12,3,12,18
5,2019,2019-03-01,HOME,BOS,107,WAS,96,WIN,42,94,0.447,10,35,0.286,13,17,0.765,11,35,46,26,12,3,12,18,36,89,0.404,10,38,0.263,14,19,0.737,11,42,53,20,7,6,18,16
6,2019,2019-03-01,AWAY,POR,117,TOR,119,LOSS,42,85,0.494,14,33,0.424,19,23,0.826,9,33,42,24,9,4,16,25,45,81,0.556,10,28,0.357,19,21,0.905,2,30,32,29,9,6,14,17
7,2019,2019-03-01,HOME,TOR,119,POR,117,WIN,45,81,0.556,10,28,0.357,19,21,0.905,2,30,32,29,9,6,14,17,42,85,0.494,14,33,0.424,19,23,0.826,9,33,42,24,9,4,16,25
8,2019,2019-03-01,AWAY,NOP,130,PHO,116,WIN,50,87,0.575,16,27,0.593,14,20,0.7,10,40,50,34,13,4,24,18,40,94,0.426,12,34,0.353,24,28,0.857,12,27,39,25,17,2,19,21
9,2019,2019-03-01,HOME,PHO,116,NOP,130,LOSS,40,94,0.426,12,34,0.353,24,28,0.857,12,27,39,25,17,2,19,21,50,87,0.575,16,27,0.593,14,20,0.7,10,40,50,34,13,4,24,18
10,2019,2019-03-01,AWAY,LAC,116,SAC,109,WIN,40,92,0.435,12,31,0.387,24,33,0.727,16,42,58,19,4,6,11,23,41,93,0.441,6,21,0.286,21,25,0.84,8,38,46,27,6,8,8,25
11,2019,2019-03-01,HOME,SAC,109,LAC,116,LOSS,41,93,0.441,6,21,0.286,21,25,0.84,8,38,46,27,6,8,8,25,40,92,0.435,12,31,0.387,24,33,0.727,16,42,58,19,4,6,11,23
12,2019,2019-03-01,AWAY,MIL,131,LAL,120,WIN,48,93,0.516,14,40,0.35,21,24,0.875,11,40,51,30,4,6,11,15,46,96,0.479,13,40,0.325,15,18,0.833,8,32,40,29,4,4,9,21
13,2019,2019-03-01,HOME,LAL,120,MIL,131,LOSS,46,96,0.479,13,40,0.325,15,18,0.833,8,32,40,29,4,4,9,21,48,93,0.516,14,40,0.35,21,24,0.875,11,40,51,30,4,6,11,15
14,2019,2019-03-02,AWAY,DET,129,CLE,93,WIN,47,87,0.54,20,37,0.541,15,17,0.882,9,42,51,27,5,8,9,24,27,79,0.342,13,34,0.382,26,32,0.813,9,24,33,15,7,1,12,19
15,2019,2019-03-02,HOME,CLE,93,DET,129,LOSS,27,79,0.342,13,34,0.382,26,32,0.813,9,24,33,15,7,1,12,19,47,87,0.54,20,37,0.541,15,17,0.882,9,42,51,27,5,8,9,24
16,2019,2019-03-02,AWAY,ORL,117,IND,112,WIN,46,91,0.505,10,28,0.357,15,19,0.789,11,30,41,28,7,5,9,20,42,77,0.545,7,27,0.259,21,24,0.875,3,33,36,31,5,6,11,17
17,2019,2019-03-02,HOME,IND,112,ORL,117,LOSS,42,77,0.545,7,27,0.259,21,24,0.875,3,33,36,31,5,6,11,17,46,91,0.505,10,28,0.357,15,19,0.789,11,30,41,28,7,5,9,20
18,2019,2019-03-02,AWAY,BRK,88,MIA,117,LOSS,31,88,0.352,9,42,0.214,17,22,0.773,7,29,36,20,6,6,11,14,44,90,0.489,14,34,0.412,15,22,0.682,11,46,57,36,5,9,11,19
19,2019,2019-03-02,HOME,MIA,117,BRK,88,WIN,44,90,0.489,14,34,0.412,15,22,0.682,11,46,57,36,5,9,11,19,31,88,0.352,9,42,0.214,17,22,0.773,7,29,36,20,6,6,11,14
20,2019,2019-03-02,AWAY,MEM,111,DAL,81,WIN,39,78,0.5,14,34,0.412,19,24,0.792,4,46,50,30,4,6,15,30,26,85,0.306,7,40,0.175,22,33,0.667,13,30,43,17,9,5,10,23
21,2019,2019-03-02,HOME,DAL,81,MEM,111,LOSS,26,85,0.306,7,40,0.175,22,33,0.667,13,30,43,17,9,5,10,23,39,78,0.5,14,34,0.412,19,24,0.792,4,46,50,30,4,6,15,30
22,2019,2019-03-02,AWAY,GSW,120,PHI,117,WIN,41,81,0.506,14,33,0.424,24,34,0.706,4,35,39,23,14,7,13,22,39,87,0.448,14,31,0.452,25,29,0.862,11,35,46,26,6,3,21,25
23,2019,2019-03-02,HOME,PHI,117,GSW,120,LOSS,39,87,0.448,14,31,0.452,25,29,0.862,11,35,46,26,6,3,21,25,41,81,0.506,14,33,0.424,24,34,0.706,4,35,39,23,14,7,13,22
24,2019,2019-03-02,AWAY,OKC,102,SAS,116,LOSS,40,88,0.455,7,29,0.241,15,24,0.625,11,34,45,17,7,2,13,19,45,91,0.495,8,19,0.421,18,25,0.72,11,38,49,15,8,6,11,19
25,2019,2019-03-02,HOME,SAS,116,OKC,102,WIN,45,91,0.495,8,19,0.421,18,25,0.72,11,38,49,15,8,6,11,19,40,88,0.455,7,29,0.241,15,24,0.625,11,34,45,17,7,2,13,19
26,2019,2019-03-02,AWAY,NOP,120,DEN,112,WIN,45,92,0.489,12,30,0.4,18,26,0.692,12,35,47,28,10,4,21,25,39,92,0.424,9,32,0.281,25,29,0.862,10,34,44,25,13,7,16,22
27,2019,2019-03-02,HOME,DEN,112,NOP,120,LOSS,39,92,0.424,9,32,0.281,25,29,0.862,10,34,44,25,13,7,16,22,45,92,0.489,12,30,0.4,18,26,0.692,12,35,47,28,10,4,21,25
28,2019,2019-03-02,AWAY,LAL,109,PHO,118,LOSS,43,89,0.483,8,25,0.32,15,23,0.652,10,30,40,27,3,3,11,24,39,76,0.513,6,26,0.231,34,40,0.85,9,32,41,21,7,8,10,22
29,2019,2019-03-02,HOME,PHO,118,LAL,109,WIN,39,76,0.513,6,26,0.231,34,40,0.85,9,32,41,21,7,8,10,22,43,89,0.483,8,25,0.32,15,23,0.652,10,30,40,27,3,3,11,24
30,2019,2019-03-02,AWAY,MIL,111,UTA,115,LOSS,37,96,0.385,15,39,0.385,22,30,0.733,17,36,53,20,6,10,15,22,44,96,0.458,12,29,0.414,15,26,0.577,16,37,53,22,13,7,13,23
31,2019,2019-03-02,HOME,UTA,115,MIL,111,WIN,44,96,0.458,12,29,0.414,15,26,0.577,16,37,53,22,13,7,13,23,37,96,0.385,15,39,0.385,22,30,0.733,17,36,53,20,6,10,15,22
