,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2019,2019-02-01,AWAY,MEM,92,CHO,100,LOSS,35,80,0.438,9,29,0.31,13,17,0.765,9,31,40,23,8,3,11,22,32,73,0.438,12,29,0.414,24,28,0.857,6,34,40,15,6,7,12,17
1,2019,2019-02-01,HOME,CHO,100,MEM,92,WIN,32,73,0.438,12,29,0.414,24,28,0.857,6,34,40,15,6,7,12,17,35,80,0.438,9,29,0.31,13,17,0.765,9,31,40,23,8,3,11,22
2,2019,2019-02-01,AWAY,BOS,113,NYK,99,WIN,46,100,0.46,13,37,0.351,8,10,0.8,11,32,43,25,11,7,7,18,39,86,0.453,9,31,0.29,12,12,1.0,8,40,48,21,2,2,17,15
3,2019,2019-02-01,HOME,NYK,99,BOS,113,LOSS,39,86,0.453,9,31,0.29,12,12,1.0,8,40,48,21,2,2,17,15,46,100,0.46,13,37,0.351,8,10,0.8,11,32,43,25,11,7,7,18
4,2019,2019-02-01,AWAY,OKC,118,MIA,102,WIN,44,91,0.484,16,30,0.533,14,19,0.737,13,37,50,23,10,4,15,20,41,92,0.446,11,36,0.306,9,14,0.643,11,36,47,28,7,2,17,17
5,2019,2019-02-01,HOME,MIA,102,OKC,118,LOSS,41,92,0.446,11,36,0.306,9,14,0.643,11,36,47,28,7,2,17,17,44,91,0.484,16,30,0.533,14,19,0.737,13,37,50,23,10,4,15,20
6,2019,2019-02-01,AWAY,ATL,112,UTA,128,LOSS,39,98,0.398,14,46,0.304,20,24,0.833,8,32,40,23,11,4,11,27,46,87,0.529,12,35,0.343,24,30,0.8,11,40,51,31,4,6,15,22
7,2019,2019-02-01,HOME,UTA,128,ATL,112,WIN,46,87,0.529,12,35,0.343,24,30,0.8,11,40,51,31,4,6,15,22,39,98,0.398,14,46,0.304,20,24,0.833,8,32,40,23,11,4,11,27
8,2019,2019-02-01,AWAY,HOU,122,DEN,136,LOSS,45,85,0.529,16,44,0.364,16,21,0.762,11,19,30,23,6,3,10,24,51,82,0.622,14,31,0.452,20,23,0.87,10,26,36,37,7,4,8,14
9,2019,2019-02-01,HOME,DEN,136,HOU,122,WIN,51,82,0.622,14,31,0.452,20,23,0.87,10,26,36,37,7,4,8,14,45,85,0.529,16,44,0.364,16,21,0.762,11,19,30,23,6,3,10,24
