,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2019,2019-01-01,AWAY,UTA,116,TOR,122,LOSS,42,97,0.433,9,32,0.281,23,29,0.793,12,31,43,23,6,4,4,27,45,82,0.549,7,20,0.35,25,35,0.714,5,40,45,18,4,6,9,21
1,2019,2019-01-01,HOME,TOR,122,UTA,116,WIN,45,82,0.549,7,20,0.35,25,35,0.714,5,40,45,18,4,6,9,21,42,97,0.433,9,32,0.281,23,29,0.793,12,31,43,23,6,4,4,27
2,2019,2019-01-01,AWAY,DET,98,MIL,121,LOSS,35,92,0.38,12,33,0.364,16,21,0.762,14,29,43,23,7,2,14,26,47,79,0.595,10,27,0.37,17,26,0.654,5,38,43,28,7,6,13,19
3,2019,2019-01-01,HOME,MIL,121,DET,98,WIN,47,79,0.595,10,27,0.37,17,26,0.654,5,38,43,28,7,6,13,19,35,92,0.38,12,33,0.364,16,21,0.762,14,29,43,23,7,2,14,26
4,2019,2019-01-01,AWAY,NYK,108,DEN,115,LOSS,42,93,0.452,11,27,0.407,13,18,0.722,15,28,43,28,4,3,8,21,44,95,0.463,12,34,0.353,15,23,0.652,16,37,53,36,7,6,8,19
5,2019,2019-01-01,HOME,DEN,115,NYK,108,WIN,44,95,0.463,12,34,0.353,15,23,0.652,16,37,53,36,7,6,8,19,42,93,0.452,11,27,0.407,13,18,0.722,15,28,43,28,4,3,8,21
6,2019,2019-01-01,AWAY,POR,113,SAC,108,WIN,39,90,0.433,9,32,0.281,26,30,0.867,10,46,56,22,11,10,18,19,44,115,0.383,11,33,0.333,9,12,0.75,14,39,53,24,13,4,13,23
7,2019,2019-01-01,HOME,SAC,108,POR,113,LOSS,44,115,0.383,11,33,0.333,9,12,0.75,14,39,53,24,13,4,13,23,39,90,0.433,9,32,0.281,26,30,0.867,10,46,56,22,11,10,18,19
8,2019,2019-01-01,AWAY,PHI,119,LAC,113,WIN,42,87,0.483,12,26,0.462,23,33,0.697,17,38,55,25,7,7,20,28,42,91,0.462,5,25,0.2,24,34,0.706,12,29,41,18,12,0,13,29
9,2019,2019-01-01,HOME,LAC,113,PHI,119,LOSS,42,91,0.462,5,25,0.2,24,34,0.706,12,29,41,18,12,0,13,29,42,87,0.483,12,26,0.462,23,33,0.697,17,38,55,25,7,7,20,28
10,2019,2019-01-02,AWAY,DAL,122,CHO,84,WIN,44,95,0.463,18,45,0.4,16,18,0.889,12,45,57,31,9,4,10,14,32,90,0.356,6,32,0.188,14,19,0.737,12,34,46,23,4,3,14,20
11,2019,2019-01-02,HOME,CHO,84,DAL,122,LOSS,32,90,0.356,6,32,0.188,14,19,0.737,12,34,46,23,4,3,14,20,44,95,0.463,18,45,0.4,16,18,0.889,12,45,57,31,9,4,10,14
12,2019,2019-01-02,AWAY,MIA,117,CLE,92,WIN,44,86,0.512,16,31,0.516,13,17,0.765,13,34,47,29,8,3,13,13,34,75,0.453,13,31,0.419,11,13,0.846,2,20,22,23,8,3,12,16
13,2019,2019-01-02,HOME,CLE,92,MIA,117,LOSS,34,75,0.453,13,31,0.419,11,13,0.846,2,20,22,23,8,3,12,16,44,86,0.512,16,31,0.516,13,17,0.765,13,34,47,29,8,3,13,13
14,2019,2019-01-02,AWAY,ATL,98,WAS,114,LOSS,40,95,0.421,10,31,0.323,8,13,0.615,13,37,50,26,5,6,14,19,43,92,0.467,11,29,0.379,17,23,0.739,10,38,48,29,10,2,10,20
15,2019,2019-01-02,HOME,WAS,114,ATL,98,WIN,43,92,0.467,11,29,0.379,17,23,0.739,10,38,48,29,10,2,10,20,40,95,0.421,10,31,0.323,8,13,0.615,13,37,50,26,5,6,14,19
16,2019,2019-01-02,AWAY,NOP,121,BRK,126,LOSS,46,87,0.529,10,23,0.435,19,27,0.704,10,31,41,19,7,5,12,20,47,93,0.505,16,31,0.516,16,21,0.762,12,31,43,27,7,5,10,23
17,2019,2019-01-02,HOME,BRK,126,NOP,121,WIN,47,93,0.505,16,31,0.516,16,21,0.762,12,31,43,27,7,5,10,23,46,87,0.529,10,23,0.435,19,27,0.704,10,31,41,19,7,5,12,20
18,2019,2019-01-02,AWAY,MIN,102,BOS,115,LOSS,40,84,0.476,7,23,0.304,15,21,0.714,8,26,34,24,7,2,14,16,45,76,0.592,12,30,0.4,13,15,0.867,3,30,33,34,10,9,16,21
19,2019,2019-01-02,HOME,BOS,115,MIN,102,WIN,45,76,0.592,12,30,0.4,13,15,0.867,3,30,33,34,10,9,16,21,40,84,0.476,7,23,0.304,15,21,0.714,8,26,34,24,7,2,14,16
20,2019,2019-01-02,AWAY,ORL,112,CHI,84,WIN,44,76,0.579,11,26,0.423,13,18,0.722,4,37,41,31,5,9,13,10,36,86,0.419,7,20,0.35,5,8,0.625,5,27,32,18,8,0,11,17
21,2019,2019-01-02,HOME,CHI,84,ORL,112,LOSS,36,86,0.419,7,20,0.35,5,8,0.625,5,27,32,18,8,0,11,17,44,76,0.579,11,26,0.423,13,18,0.722,4,37,41,31,5,9,13,10
22,2019,2019-01-02,AWAY,DET,101,MEM,94,WIN,36,83,0.434,16,40,0.4,13,22,0.591,7,35,42,23,7,3,7,17,36,78,0.462,4,18,0.222,18,21,0.857,8,36,44,21,2,5,11,22
23,2019,2019-01-02,HOME,MEM,94,DET,101,LOSS,36,78,0.462,4,18,0.222,18,21,0.857,8,36,44,21,2,5,11,22,36,83,0.434,16,40,0.4,13,22,0.591,7,35,42,23,7,3,7,17
24,2019,2019-01-02,AWAY,PHI,132,PHO,127,WIN,40,74,0.541,11,24,0.458,41,54,0.759,8,36,44,27,9,3,17,30,43,95,0.453,11,34,0.324,30,36,0.833,13,24,37,22,10,3,15,34
25,2019,2019-01-02,HOME,PHO,127,PHI,132,LOSS,43,95,0.453,11,34,0.324,30,36,0.833,13,24,37,22,10,3,15,34,40,74,0.541,11,24,0.458,41,54,0.759,8,36,44,27,9,3,17,30
26,2019,2019-01-02,AWAY,OKC,107,LAL,100,WIN,40,105,0.381,7,31,0.226,20,31,0.645,17,47,64,22,8,5,11,24,37,89,0.416,7,27,0.259,19,32,0.594,8,46,54,24,8,9,17,26
27,2019,2019-01-02,HOME,LAL,100,OKC,107,LOSS,37,89,0.416,7,27,0.259,19,32,0.594,8,46,54,24,8,9,17,26,40,105,0.381,7,31,0.226,20,31,0.645,17,47,64,22,8,5,11,24
28,2019,2019-01-03,AWAY,TOR,107,SAS,125,LOSS,39,87,0.448,6,30,0.2,23,29,0.793,9,30,39,21,9,6,10,23,47,85,0.553,13,27,0.481,18,20,0.9,8,36,44,32,7,0,12,19
29,2019,2019-01-03,HOME,SAS,125,TOR,107,WIN,47,85,0.553,13,27,0.481,18,20,0.9,8,36,44,32,7,0,12,19,39,87,0.448,6,30,0.2,23,29,0.793,9,30,39,21,9,6,10,23
30,2019,2019-01-03,AWAY,DEN,117,SAC,113,WIN,41,89,0.461,14,39,0.359,21,30,0.7,16,38,54,24,3,3,14,20,45,90,0.5,13,31,0.419,10,15,0.667,7,26,33,25,5,3,8,23
31,2019,2019-01-03,HOME,SAC,113,DEN,117,LOSS,45,90,0.5,13,31,0.419,10,15,0.667,7,26,33,25,5,3,8,23,41,89,0.461,14,39,0.359,21,30,0.7,16,38,54,24,3,3,14,20
32,2019,2019-01-03,AWAY,HOU,135,GSW,134,WIN,45,99,0.455,21,54,0.389,24,28,0.857,13,35,48,30,8,5,10,20,53,102,0.52,14,37,0.378,14,15,0.933,9,38,47,33,8,6,14,19
33,2019,2019-01-03,HOME,GSW,134,HOU,135,LOSS,53,102,0.52,14,37,0.378,14,15,0.933,9,38,47,33,8,6,14,19,45,99,0.455,21,54,0.389,24,28,0.857,13,35,48,30,8,5,10,20
34,2019,2019-01-04,AWAY,UTA,117,CLE,91,WIN,42,82,0.512,14,35,0.4,19,22,0.864,8,39,47,28,6,9,11,19,32,82,0.39,11,21,0.524,16,17,0.941,7,32,39,14,6,1,13,21
35,2019,2019-01-04,HOME,CLE,91,UTA,117,LOSS,32,82,0.39,11,21,0.524,16,17,0.941,7,32,39,14,6,1,13,21,42,82,0.512,14,35,0.4,19,22,0.864,8,39,47,28,6,9,11,19
36,2019,2019-01-04,AWAY,DAL,93,BOS,114,LOSS,34,88,0.386,11,44,0.25,14,19,0.737,11,38,49,16,9,2,14,13,42,96,0.438,21,45,0.467,9,11,0.818,14,39,53,35,12,4,12,16
37,2019,2019-01-04,HOME,BOS,114,DAL,93,WIN,42,96,0.438,21,45,0.467,9,11,0.818,14,39,53,35,12,4,12,16,34,88,0.386,11,44,0.25,14,19,0.737,11,38,49,16,9,2,14,13
38,2019,2019-01-04,AWAY,IND,119,CHI,116,WIN,49,93,0.527,9,28,0.321,12,17,0.706,9,31,40,25,7,3,13,17,47,91,0.516,12,28,0.429,10,13,0.769,8,32,40,30,10,2,17,23
39,2019,2019-01-04,HOME,CHI,116,IND,119,LOSS,47,91,0.516,12,28,0.429,10,13,0.769,8,32,40,30,10,2,17,23,49,93,0.527,9,28,0.321,12,17,0.706,9,31,40,25,7,3,13,17
40,2019,2019-01-04,AWAY,BRK,109,MEM,100,WIN,36,79,0.456,13,34,0.382,24,26,0.923,8,37,45,25,6,2,20,19,42,93,0.452,5,24,0.208,11,15,0.733,8,32,40,23,9,5,13,24
41,2019,2019-01-04,HOME,MEM,100,BRK,109,LOSS,42,93,0.452,5,24,0.208,11,15,0.733,8,32,40,23,9,5,13,24,36,79,0.456,13,34,0.382,24,26,0.923,8,37,45,25,6,2,20,19
42,2019,2019-01-04,AWAY,WAS,109,MIA,115,LOSS,42,98,0.429,10,36,0.278,15,19,0.789,10,31,41,24,8,2,10,18,44,91,0.484,9,29,0.31,18,25,0.72,11,37,48,28,7,6,16,18
43,2019,2019-01-04,HOME,MIA,115,WAS,109,WIN,44,91,0.484,9,29,0.31,18,25,0.72,11,37,48,28,7,6,16,18,42,98,0.429,10,36,0.278,15,19,0.789,10,31,41,24,8,2,10,18
44,2019,2019-01-04,AWAY,ORL,103,MIN,120,LOSS,42,88,0.477,9,27,0.333,10,19,0.526,5,30,35,28,7,7,11,20,47,91,0.516,9,26,0.346,17,23,0.739,10,44,54,29,6,2,11,20
45,2019,2019-01-04,HOME,MIN,120,ORL,103,WIN,47,91,0.516,9,26,0.346,17,23,0.739,10,44,54,29,6,2,11,20,42,88,0.477,9,27,0.333,10,19,0.526,5,30,35,28,7,7,11,20
46,2019,2019-01-04,AWAY,ATL,112,MIL,144,LOSS,37,85,0.435,14,41,0.341,24,35,0.686,5,26,31,26,11,3,21,23,55,100,0.55,14,40,0.35,20,28,0.714,12,42,54,36,11,8,14,26
47,2019,2019-01-04,HOME,MIL,144,ATL,112,WIN,55,100,0.55,14,40,0.35,20,28,0.714,12,42,54,36,11,8,14,26,37,85,0.435,14,41,0.341,24,35,0.686,5,26,31,26,11,3,21,23
48,2019,2019-01-04,AWAY,LAC,121,PHO,111,WIN,43,84,0.512,10,24,0.417,25,32,0.781,16,27,43,31,12,7,20,27,41,77,0.532,9,19,0.474,20,27,0.741,7,18,25,24,13,9,17,26
49,2019,2019-01-04,HOME,PHO,111,LAC,121,LOSS,41,77,0.532,9,19,0.474,20,27,0.741,7,18,25,24,13,9,17,26,43,84,0.512,10,24,0.417,25,32,0.781,16,27,43,31,12,7,20,27
50,2019,2019-01-04,AWAY,NYK,119,LAL,112,WIN,37,99,0.374,11,37,0.297,34,41,0.829,13,43,56,20,12,4,6,20,43,98,0.439,11,37,0.297,15,20,0.75,12,43,55,23,4,7,16,27
51,2019,2019-01-04,HOME,LAL,112,NYK,119,LOSS,43,98,0.439,11,37,0.297,15,20,0.75,12,43,55,23,4,7,16,27,37,99,0.374,11,37,0.297,34,41,0.829,13,43,56,20,12,4,6,20
52,2019,2019-01-04,AWAY,OKC,111,POR,109,WIN,40,94,0.426,8,25,0.32,23,26,0.885,11,38,49,18,9,6,10,21,41,95,0.432,9,31,0.29,18,21,0.857,11,39,50,30,6,5,12,17
53,2019,2019-01-04,HOME,POR,109,OKC,111,LOSS,41,95,0.432,9,31,0.29,18,21,0.857,11,39,50,30,6,5,12,17,40,94,0.426,8,25,0.32,23,26,0.885,11,38,49,18,9,6,10,21
54,2019,2019-01-05,AWAY,CHO,110,DEN,123,LOSS,39,82,0.476,11,29,0.379,21,26,0.808,12,35,47,22,7,4,17,18,47,102,0.461,14,39,0.359,15,20,0.75,17,29,46,30,10,6,7,19
55,2019,2019-01-05,HOME,DEN,123,CHO,110,WIN,47,102,0.461,14,39,0.359,15,20,0.75,17,29,46,30,10,6,7,19,39,82,0.476,11,29,0.379,21,26,0.808,12,35,47,22,7,4,17,18
56,2019,2019-01-05,AWAY,UTA,110,DET,105,WIN,39,82,0.476,7,21,0.333,25,32,0.781,7,35,42,24,12,6,12,23,39,82,0.476,11,25,0.44,16,20,0.8,5,39,44,18,7,2,18,23
57,2019,2019-01-05,HOME,DET,105,UTA,110,LOSS,39,82,0.476,11,25,0.44,16,20,0.8,5,39,44,18,7,2,18,23,39,82,0.476,7,21,0.333,25,32,0.781,7,35,42,24,12,6,12,23
58,2019,2019-01-05,AWAY,DAL,100,PHI,106,LOSS,38,88,0.432,9,31,0.29,15,23,0.652,9,40,49,27,4,3,15,23,39,83,0.47,6,26,0.231,22,33,0.667,8,41,49,31,7,5,10,20
59,2019,2019-01-05,HOME,PHI,106,DAL,100,WIN,39,83,0.47,6,26,0.231,22,33,0.667,8,41,49,31,7,5,10,20,38,88,0.432,9,31,0.29,15,23,0.652,9,40,49,27,4,3,15,23
60,2019,2019-01-05,AWAY,NOP,133,CLE,98,WIN,47,81,0.58,14,27,0.519,25,29,0.862,10,34,44,29,13,7,14,18,36,88,0.409,12,33,0.364,14,18,0.778,10,24,34,22,12,3,17,23
