,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2019,2019-06-02,AWAY,GSW,109,TOR,104,WIN,38,82,0.463,13,34,0.382,20,23,0.87,6,36,42,34,7,5,15,26,35,94,0.372,11,38,0.289,23,26,0.885,15,34,49,17,8,2,15,22
1,2019,2019-06-02,HOME,TOR,104,GSW,109,LOSS,35,94,0.372,11,38,0.289,23,26,0.885,15,34,49,17,8,2,15,22,38,82,0.463,13,34,0.382,20,23,0.87,6,36,42,34,7,5,15,26
2,2019,2019-06-05,AWAY,TOR,123,GSW,109,WIN,43,82,0.524,17,38,0.447,20,21,0.952,5,35,40,30,9,10,14,22,36,91,0.396,12,36,0.333,25,30,0.833,13,28,41,25,8,3,14,21
3,2019,2019-06-05,HOME,GSW,109,TOR,123,LOSS,36,91,0.396,12,36,0.333,25,30,0.833,13,28,41,25,8,3,14,21,43,82,0.524,17,38,0.447,20,21,0.952,5,35,40,30,9,10,14,22
4,2019,2019-06-07,AWAY,TOR,105,GSW,92,WIN,36,86,0.419,10,32,0.313,23,24,0.958,7,32,39,22,12,4,9,21,35,78,0.449,8,27,0.296,14,21,0.667,8,34,42,26,6,6,17,23
5,2019,2019-06-07,HOME,GSW,92,TOR,105,LOSS,35,78,0.449,8,27,0.296,14,21,0.667,8,34,42,26,6,6,17,23,36,86,0.419,10,32,0.313,23,24,0.958,7,32,39,22,12,4,9,21
6,2019,2019-06-10,AWAY,GSW,106,TOR,105,WIN,38,82,0.463,20,42,0.476,10,14,0.714,6,31,37,27,5,7,15,22,38,85,0.447,8,32,0.25,21,27,0.778,13,30,43,19,6,5,13,19
7,2019,2019-06-10,HOME,TOR,105,GSW,106,LOSS,38,85,0.447,8,32,0.25,21,27,0.778,13,30,43,19,6,5,13,19,38,82,0.463,20,42,0.476,10,14,0.714,6,31,37,27,5,7,15,22
8,2019,2019-06-13,AWAY,TOR,114,GSW,110,WIN,39,82,0.476,13,33,0.394,23,29,0.793,11,28,39,25,8,2,12,23,39,80,0.488,11,31,0.355,21,30,0.7,11,31,42,28,9,6,16,23
9,2019,2019-06-13,HOME,GSW,110,TOR,114,LOSS,39,80,0.488,11,31,0.355,21,30,0.7,11,31,42,28,9,6,16,23,39,82,0.476,13,33,0.394,23,29,0.793,11,28,39,25,8,2,12,23
