,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2021,2021-06-01,AWAY,BOS,109,BRK,123,LOSS,40,92,0.435,11,40,0.275,18,23,0.783,13,31,44,18,3,12,11,21,43,84,0.512,15,32,0.469,22,25,0.88,7,32,39,26,6,7,8,21
1,2021,2021-06-01,HOME,BRK,123,BOS,109,WIN,43,84,0.512,15,32,0.469,22,25,0.88,7,32,39,26,6,7,8,21,40,92,0.435,11,40,0.275,18,23,0.783,13,31,44,18,3,12,11,21
2,2021,2021-06-01,AWAY,POR,140,DEN,147,LOSS,47,103,0.456,21,48,0.438,25,29,0.862,10,35,45,25,6,6,14,31,50,104,0.481,20,44,0.455,27,32,0.844,13,39,52,33,5,5,11,24
3,2021,2021-06-01,HOME,DEN,147,POR,140,WIN,50,104,0.481,20,44,0.455,27,32,0.844,13,39,52,33,5,5,11,24,47,103,0.456,21,48,0.438,25,29,0.862,10,35,45,25,6,6,14,31
4,2021,2021-06-01,AWAY,LAL,85,PHO,115,LOSS,29,84,0.345,12,35,0.343,15,21,0.714,10,41,51,14,3,1,16,25,43,94,0.457,14,42,0.333,15,21,0.714,3,44,47,29,7,4,4,22
5,2021,2021-06-01,HOME,PHO,115,LAL,85,WIN,43,94,0.457,14,42,0.333,15,21,0.714,3,44,47,29,7,4,4,22,29,84,0.345,12,35,0.343,15,21,0.714,10,41,51,14,3,1,16,25
6,2021,2021-06-02,AWAY,WAS,112,PHI,129,LOSS,39,79,0.494,8,20,0.4,26,33,0.788,7,31,38,22,4,3,15,30,43,84,0.512,9,27,0.333,34,43,0.791,8,32,40,28,9,6,8,25
7,2021,2021-06-02,HOME,PHI,129,WAS,112,WIN,43,84,0.512,9,27,0.333,34,43,0.791,8,32,40,28,9,6,8,25,39,79,0.494,8,20,0.4,26,33,0.788,7,31,38,22,4,3,15,30
8,2021,2021-06-02,AWAY,ATL,103,NYK,89,WIN,37,87,0.425,9,34,0.265,20,26,0.769,14,34,48,17,7,8,11,16,31,82,0.378,12,30,0.4,15,18,0.833,14,31,45,19,5,4,16,22
9,2021,2021-06-02,HOME,NYK,89,ATL,103,LOSS,31,82,0.378,12,30,0.4,15,18,0.833,14,31,45,19,5,4,16,22,37,87,0.425,9,34,0.265,20,26,0.769,14,34,48,17,7,8,11,16
10,2021,2021-06-02,AWAY,MEM,110,UTA,126,LOSS,44,95,0.463,14,39,0.359,8,9,0.889,8,31,39,23,7,6,14,12,49,95,0.516,17,44,0.386,11,12,0.917,11,40,51,27,10,5,14,16
