,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2021,2021-02-01,AWAY,LAL,107,ATL,99,WIN,40,77,0.519,7,23,0.304,20,24,0.833,4,27,31,24,10,7,11,20,37,78,0.474,11,29,0.379,14,17,0.824,6,30,36,27,8,3,17,21
1,2021,2021-02-01,HOME,ATL,99,LAL,107,LOSS,37,78,0.474,11,29,0.379,14,17,0.824,6,30,36,27,8,3,17,21,40,77,0.519,7,23,0.304,20,24,0.833,4,27,31,24,10,7,11,20
2,2021,2021-02-01,AWAY,CHO,129,MIA,121,WIN,43,95,0.453,21,41,0.512,22,26,0.846,13,31,44,31,6,4,11,22,43,91,0.473,19,46,0.413,16,25,0.64,10,38,48,28,8,7,15,26
3,2021,2021-02-01,HOME,MIA,121,CHO,129,LOSS,43,91,0.473,19,46,0.413,16,25,0.64,10,38,48,28,8,7,15,26,43,95,0.453,21,41,0.512,22,26,0.846,13,31,44,31,6,4,11,22
4,2021,2021-02-01,AWAY,NYK,102,CHI,110,LOSS,37,87,0.425,6,29,0.207,22,26,0.846,11,34,45,21,6,6,11,19,42,88,0.477,11,34,0.324,15,20,0.75,7,33,40,30,3,1,12,19
5,2021,2021-02-01,HOME,CHI,110,NYK,102,WIN,42,88,0.477,11,34,0.324,15,20,0.75,7,33,40,30,3,1,12,19,37,87,0.425,6,29,0.207,22,26,0.846,11,34,45,21,6,6,11,19
6,2021,2021-02-01,AWAY,MIN,98,CLE,100,LOSS,40,102,0.392,11,38,0.289,7,11,0.636,15,30,45,20,4,1,8,21,35,84,0.417,7,22,0.318,23,31,0.742,15,37,52,26,4,12,13,12
7,2021,2021-02-01,HOME,CLE,100,MIN,98,WIN,35,84,0.417,7,22,0.318,23,31,0.742,15,37,52,26,4,12,13,12,40,102,0.392,11,38,0.289,7,11,0.636,15,30,45,20,4,1,8,21
8,2021,2021-02-01,AWAY,POR,106,MIL,134,LOSS,39,104,0.375,15,42,0.357,13,13,1.0,14,31,45,19,8,6,11,10,53,96,0.552,21,42,0.5,7,12,0.583,9,44,53,38,10,7,12,13
9,2021,2021-02-01,HOME,MIL,134,POR,106,WIN,53,96,0.552,21,42,0.5,7,12,0.583,9,44,53,38,10,7,12,13,39,104,0.375,15,42,0.357,13,13,1.0,14,31,45,19,8,6,11,10
10,2021,2021-02-01,AWAY,SAC,118,NOP,109,WIN,42,88,0.477,14,43,0.326,20,26,0.769,13,39,52,31,3,8,20,18,40,101,0.396,9,30,0.3,20,24,0.833,17,29,46,22,11,5,10,22
11,2021,2021-02-01,HOME,NOP,109,SAC,118,LOSS,40,101,0.396,9,30,0.3,20,24,0.833,17,29,46,22,11,5,10,22,42,88,0.477,14,43,0.326,20,26,0.769,13,39,52,31,3,8,20,18
12,2021,2021-02-01,AWAY,HOU,136,OKC,106,WIN,49,102,0.48,28,52,0.538,10,11,0.909,10,40,50,30,8,6,11,20,39,89,0.438,13,34,0.382,15,19,0.789,8,37,45,21,8,8,16,13
13,2021,2021-02-01,HOME,OKC,106,HOU,136,LOSS,39,89,0.438,13,34,0.382,15,19,0.789,8,37,45,21,8,8,16,13,49,102,0.48,28,52,0.538,10,11,0.909,10,40,50,30,8,6,11,20
14,2021,2021-02-01,AWAY,PHO,109,DAL,108,WIN,43,92,0.467,13,35,0.371,10,12,0.833,11,34,45,19,7,3,16,24,37,86,0.43,10,32,0.313,24,25,0.96,7,35,42,16,9,7,14,17
15,2021,2021-02-01,HOME,DAL,108,PHO,109,LOSS,37,86,0.43,10,32,0.313,24,25,0.96,7,35,42,16,9,7,14,17,43,92,0.467,13,35,0.371,10,12,0.833,11,34,45,19,7,3,16,24
16,2021,2021-02-01,AWAY,MEM,133,SAS,102,WIN,52,93,0.559,15,30,0.5,14,18,0.778,10,43,53,37,11,11,9,16,37,89,0.416,13,37,0.351,15,22,0.682,10,32,42,28,8,7,14,13
17,2021,2021-02-01,HOME,SAS,102,MEM,133,LOSS,37,89,0.416,13,37,0.351,15,22,0.682,10,32,42,28,8,7,14,13,52,93,0.559,15,30,0.5,14,18,0.778,10,43,53,37,11,11,9,16
