,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2021,2021-01-01,AWAY,MEM,108,CHO,93,WIN,43,90,0.478,14,39,0.359,8,10,0.8,10,38,48,34,10,6,15,18,35,86,0.407,9,31,0.29,14,21,0.667,10,32,42,23,9,4,18,15
1,2021,2021-01-01,HOME,CHO,93,MEM,108,LOSS,35,86,0.407,9,31,0.29,14,21,0.667,10,32,42,23,9,4,18,15,43,90,0.478,14,39,0.359,8,10,0.8,10,38,48,34,10,6,15,18
2,2021,2021-01-01,AWAY,MIA,83,DAL,93,LOSS,29,78,0.372,7,33,0.212,18,25,0.72,5,36,41,20,10,2,14,24,32,78,0.41,12,37,0.324,17,23,0.739,4,45,49,18,9,3,16,25
3,2021,2021-01-01,HOME,DAL,93,MIA,83,WIN,32,78,0.41,12,37,0.324,17,23,0.739,4,45,49,18,9,3,16,25,29,78,0.372,7,33,0.212,18,25,0.72,5,36,41,20,10,2,14,24
4,2021,2021-01-01,AWAY,BOS,93,DET,96,LOSS,39,83,0.47,8,31,0.258,7,14,0.5,7,37,44,20,12,11,19,20,36,88,0.409,11,34,0.324,13,20,0.65,12,36,48,18,9,2,19,16
5,2021,2021-01-01,HOME,DET,96,BOS,93,WIN,36,88,0.409,11,34,0.324,13,20,0.65,12,36,48,18,9,2,19,16,39,83,0.47,8,31,0.258,7,14,0.5,7,37,44,20,12,11,19,20
6,2021,2021-01-01,AWAY,ATL,114,BRK,96,WIN,43,93,0.462,16,39,0.41,12,14,0.857,10,38,48,24,8,3,9,20,35,86,0.407,7,37,0.189,19,23,0.826,10,35,45,19,6,6,15,16
7,2021,2021-01-01,HOME,BRK,96,ATL,114,LOSS,35,86,0.407,7,37,0.189,19,23,0.826,10,35,45,19,6,6,15,16,43,93,0.462,16,39,0.41,12,14,0.857,10,38,48,24,8,3,9,20
8,2021,2021-01-01,AWAY,CHI,96,MIL,126,LOSS,38,87,0.437,6,26,0.231,14,20,0.7,6,36,42,18,10,6,20,21,42,85,0.494,22,45,0.489,20,30,0.667,5,39,44,27,16,6,17,19
9,2021,2021-01-01,HOME,MIL,126,CHI,96,WIN,42,85,0.494,22,45,0.489,20,30,0.667,5,39,44,27,16,6,17,19,38,87,0.437,6,26,0.231,14,20,0.7,6,36,42,18,10,6,20,21
10,2021,2021-01-01,AWAY,WAS,130,MIN,109,WIN,49,89,0.551,16,33,0.485,16,21,0.762,8,35,43,35,9,3,16,19,42,88,0.477,13,36,0.361,12,21,0.571,11,32,43,17,9,3,20,22
11,2021,2021-01-01,HOME,MIN,109,WAS,130,LOSS,42,88,0.477,13,36,0.361,12,21,0.571,11,32,43,17,9,3,20,22,49,89,0.551,16,33,0.485,16,21,0.762,8,35,43,35,9,3,16,19
12,2021,2021-01-01,AWAY,LAL,109,SAS,103,WIN,41,101,0.406,14,33,0.424,13,16,0.813,16,42,58,27,8,7,13,20,36,85,0.424,13,34,0.382,18,26,0.692,8,37,45,23,3,8,13,20
13,2021,2021-01-01,HOME,SAS,103,LAL,109,LOSS,36,85,0.424,13,34,0.382,18,26,0.692,8,37,45,23,3,8,13,20,41,101,0.406,14,33,0.424,13,16,0.813,16,42,58,27,8,7,13,20
14,2021,2021-01-01,AWAY,PHO,106,DEN,103,WIN,37,76,0.487,13,35,0.371,19,21,0.905,8,29,37,24,1,4,17,20,39,86,0.453,12,29,0.414,13,16,0.813,8,30,38,28,7,1,11,25
15,2021,2021-01-01,HOME,DEN,103,PHO,106,LOSS,39,86,0.453,12,29,0.414,13,16,0.813,8,30,38,28,7,1,11,25,37,76,0.487,13,35,0.371,19,21,0.905,8,29,37,24,1,4,17,20
16,2021,2021-01-01,AWAY,LAC,100,UTA,106,LOSS,33,85,0.388,13,33,0.394,21,24,0.875,12,31,43,19,6,8,8,16,41,89,0.461,15,42,0.357,9,14,0.643,13,33,46,28,3,3,13,20
17,2021,2021-01-01,HOME,UTA,106,LAC,100,WIN,41,89,0.461,15,42,0.357,9,14,0.643,13,33,46,28,3,3,13,20,33,85,0.388,13,33,0.394,21,24,0.875,12,31,43,19,6,8,8,16
18,2021,2021-01-01,AWAY,POR,123,GSW,98,WIN,40,92,0.435,20,43,0.465,23,30,0.767,8,43,51,23,11,3,10,27,31,79,0.392,7,35,0.2,29,33,0.879,3,41,44,19,4,9,15,28
19,2021,2021-01-01,HOME,GSW,98,POR,123,LOSS,31,79,0.392,7,35,0.2,29,33,0.879,3,41,44,19,4,9,15,28,40,92,0.435,20,43,0.465,23,30,0.767,8,43,51,23,11,3,10,27
20,2021,2021-01-02,AWAY,SAC,94,HOU,102,LOSS,35,90,0.389,9,28,0.321,15,21,0.714,14,33,47,11,5,4,14,21,36,81,0.444,13,41,0.317,17,23,0.739,6,42,48,15,10,10,13,22
21,2021,2021-01-02,HOME,HOU,102,SAC,94,WIN,36,81,0.444,13,41,0.317,17,23,0.739,6,42,48,15,10,10,13,22,35,90,0.389,9,28,0.321,15,21,0.714,14,33,47,11,5,4,14,21
22,2021,2021-01-02,AWAY,NYK,106,IND,102,WIN,42,83,0.506,12,27,0.444,10,13,0.769,10,41,51,23,4,3,15,16,34,84,0.405,19,50,0.38,15,18,0.833,5,27,32,22,6,4,8,21
23,2021,2021-01-02,HOME,IND,102,NYK,106,LOSS,34,84,0.405,19,50,0.38,15,18,0.833,5,27,32,22,6,4,8,21,42,83,0.506,12,27,0.444,10,13,0.769,10,41,51,23,4,3,15,16
24,2021,2021-01-02,AWAY,OKC,108,ORL,99,WIN,38,86,0.442,13,41,0.317,19,21,0.905,6,46,52,22,5,5,10,17,40,108,0.37,10,38,0.263,9,12,0.75,15,40,55,21,7,1,6,18
25,2021,2021-01-02,HOME,ORL,99,OKC,108,LOSS,40,108,0.37,10,38,0.263,9,12,0.75,15,40,55,21,7,1,6,18,38,86,0.442,13,41,0.317,19,21,0.905,6,46,52,22,5,5,10,17
