,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2021,2020-12-22,AWAY,GSW,99,BRK,125,LOSS,37,99,0.374,10,33,0.303,15,23,0.652,13,34,47,26,6,6,18,24,42,92,0.457,15,35,0.429,26,32,0.813,13,44,57,24,11,7,20,22
1,2021,2020-12-22,HOME,BRK,125,GSW,99,WIN,42,92,0.457,15,35,0.429,26,32,0.813,13,44,57,24,11,7,20,22,37,99,0.374,10,33,0.303,15,23,0.652,13,34,47,26,6,6,18,24
2,2021,2020-12-22,AWAY,LAC,116,LAL,109,WIN,44,93,0.473,14,40,0.35,14,19,0.737,11,29,40,22,10,3,16,29,38,81,0.469,9,29,0.31,24,31,0.774,8,37,45,22,4,2,19,20
3,2021,2020-12-22,HOME,LAL,109,LAC,116,LOSS,38,81,0.469,9,29,0.31,24,31,0.774,8,37,45,22,4,2,19,20,44,93,0.473,14,40,0.35,14,19,0.737,11,29,40,22,10,3,16,29
4,2021,2020-12-23,AWAY,CHO,114,CLE,121,LOSS,45,90,0.5,16,44,0.364,8,15,0.533,8,24,32,29,10,4,15,17,46,87,0.529,14,30,0.467,15,20,0.75,10,40,50,34,12,3,18,22
5,2021,2020-12-23,HOME,CLE,121,CHO,114,WIN,46,87,0.529,14,30,0.467,15,20,0.75,10,40,50,34,12,3,18,22,45,90,0.5,16,44,0.364,8,15,0.533,8,24,32,29,10,4,15,17
6,2021,2020-12-23,AWAY,NYK,107,IND,121,LOSS,39,85,0.459,12,28,0.429,17,23,0.739,5,35,40,25,8,8,16,27,46,94,0.489,8,34,0.235,21,29,0.724,10,40,50,28,6,9,13,24
7,2021,2020-12-23,HOME,IND,121,NYK,107,WIN,46,94,0.489,8,34,0.235,21,29,0.724,10,40,50,28,6,9,13,24,39,85,0.459,12,28,0.429,17,23,0.739,5,35,40,25,8,8,16,27
8,2021,2020-12-23,AWAY,MIA,107,ORL,113,LOSS,42,83,0.506,7,20,0.35,16,19,0.842,7,36,43,25,11,2,22,21,42,88,0.477,10,28,0.357,19,30,0.633,11,30,41,23,15,3,17,19
9,2021,2020-12-23,HOME,ORL,113,MIA,107,WIN,42,88,0.477,10,28,0.357,19,30,0.633,11,30,41,23,15,3,17,19,42,83,0.506,7,20,0.35,16,19,0.842,7,36,43,25,11,2,22,21
10,2021,2020-12-23,AWAY,WAS,107,PHI,113,LOSS,39,85,0.459,13,27,0.481,16,23,0.696,5,35,40,28,7,4,19,26,41,87,0.471,8,28,0.286,23,30,0.767,10,37,47,22,11,8,16,25
11,2021,2020-12-23,HOME,PHI,113,WAS,107,WIN,41,87,0.471,8,28,0.286,23,30,0.767,10,37,47,22,11,8,16,25,39,85,0.459,13,27,0.481,16,23,0.696,5,35,40,28,7,4,19,26
12,2021,2020-12-23,AWAY,NOP,113,TOR,99,WIN,42,80,0.525,19,42,0.452,10,20,0.5,8,37,45,30,13,7,24,17,38,89,0.427,14,46,0.304,9,12,0.75,7,28,35,26,10,5,20,22
13,2021,2020-12-23,HOME,TOR,99,NOP,113,LOSS,38,89,0.427,14,46,0.304,9,12,0.75,7,28,35,26,10,5,20,22,42,80,0.525,19,42,0.452,10,20,0.5,8,37,45,30,13,7,24,17
14,2021,2020-12-23,AWAY,MIL,121,BOS,122,LOSS,46,90,0.511,14,35,0.4,15,18,0.833,11,41,52,19,4,6,16,20,48,101,0.475,18,40,0.45,8,11,0.727,10,27,37,23,8,6,6,17
15,2021,2020-12-23,HOME,BOS,122,MIL,121,WIN,48,101,0.475,18,40,0.45,8,11,0.727,10,27,37,23,8,6,6,17,46,90,0.511,14,35,0.4,15,18,0.833,11,41,52,19,4,6,16,20
16,2021,2020-12-23,AWAY,ATL,124,CHI,104,WIN,43,80,0.538,14,35,0.4,24,29,0.828,8,38,46,24,6,3,21,29,36,87,0.414,8,35,0.229,24,28,0.857,8,29,37,20,10,3,15,22
17,2021,2020-12-23,HOME,CHI,104,ATL,124,LOSS,36,87,0.414,8,35,0.229,24,28,0.857,8,29,37,20,10,3,15,22,43,80,0.538,14,35,0.4,24,29,0.828,8,38,46,24,6,3,21,29
18,2021,2020-12-23,AWAY,SAS,131,MEM,119,WIN,48,95,0.505,10,25,0.4,25,29,0.862,8,40,48,28,8,8,10,18,49,95,0.516,10,27,0.37,11,18,0.611,5,37,42,27,6,8,11,20
19,2021,2020-12-23,HOME,MEM,119,SAS,131,LOSS,49,95,0.516,10,27,0.37,11,18,0.611,5,37,42,27,6,8,11,20,48,95,0.505,10,25,0.4,25,29,0.862,8,40,48,28,8,8,10,18
20,2021,2020-12-23,AWAY,DET,101,MIN,111,LOSS,45,93,0.484,8,35,0.229,3,8,0.375,7,37,44,29,5,2,12,20,38,88,0.432,11,41,0.268,24,28,0.857,12,36,48,25,6,5,11,16
21,2021,2020-12-23,HOME,MIN,111,DET,101,WIN,38,88,0.432,11,41,0.268,24,28,0.857,12,36,48,25,6,5,11,16,45,93,0.484,8,35,0.229,3,8,0.375,7,37,44,29,5,2,12,20
22,2021,2020-12-23,AWAY,SAC,124,DEN,122,WIN,45,102,0.441,10,31,0.323,24,31,0.774,18,36,54,27,5,7,14,29,47,98,0.48,8,29,0.276,20,24,0.833,10,36,46,28,6,11,15,25
23,2021,2020-12-23,HOME,DEN,122,SAC,124,LOSS,47,98,0.48,8,29,0.276,20,24,0.833,10,36,46,28,6,11,15,25,45,102,0.441,10,31,0.323,24,31,0.774,18,36,54,27,5,7,14,29
24,2021,2020-12-23,AWAY,UTA,120,POR,100,WIN,43,94,0.457,19,50,0.38,15,19,0.789,12,47,59,24,3,3,11,16,37,92,0.402,12,33,0.364,14,17,0.824,6,34,40,23,6,3,6,18
25,2021,2020-12-23,HOME,POR,100,UTA,120,LOSS,37,92,0.402,12,33,0.364,14,17,0.824,6,34,40,23,6,3,6,18,43,94,0.457,19,50,0.38,15,19,0.789,12,47,59,24,3,3,11,16
26,2021,2020-12-23,AWAY,DAL,102,PHO,106,LOSS,36,85,0.424,9,37,0.243,21,26,0.808,6,33,39,17,6,0,11,23,38,79,0.481,11,30,0.367,19,27,0.704,6,42,48,21,7,7,18,26
27,2021,2020-12-23,HOME,PHO,106,DAL,102,WIN,38,79,0.481,11,30,0.367,19,27,0.704,6,42,48,21,7,7,18,26,36,85,0.424,9,37,0.243,21,26,0.808,6,33,39,17,6,0,11,23
28,2021,2020-12-25,AWAY,NOP,98,MIA,111,LOSS,31,78,0.397,10,35,0.286,26,33,0.788,11,30,41,18,8,2,19,20,38,75,0.507,16,37,0.432,19,23,0.826,4,31,35,29,11,2,17,25
29,2021,2020-12-25,HOME,MIA,111,NOP,98,WIN,38,75,0.507,16,37,0.432,19,23,0.826,4,31,35,29,11,2,17,25,31,78,0.397,10,35,0.286,26,33,0.788,11,30,41,18,8,2,19,20
30,2021,2020-12-25,AWAY,GSW,99,MIL,138,LOSS,34,99,0.343,10,45,0.222,21,25,0.84,10,33,43,14,5,6,11,22,50,90,0.556,20,36,0.556,18,26,0.692,11,49,60,25,6,4,17,17
31,2021,2020-12-25,HOME,MIL,138,GSW,99,WIN,50,90,0.556,20,36,0.556,18,26,0.692,11,49,60,25,6,4,17,17,34,99,0.343,10,45,0.222,21,25,0.84,10,33,43,14,5,6,11,22
32,2021,2020-12-25,AWAY,BRK,123,BOS,95,WIN,41,76,0.539,15,29,0.517,26,31,0.839,9,34,43,21,5,10,15,22,37,98,0.378,8,27,0.296,13,19,0.684,20,27,47,23,6,5,15,27
33,2021,2020-12-25,HOME,BOS,95,BRK,123,LOSS,37,98,0.378,8,27,0.296,13,19,0.684,20,27,47,23,6,5,15,27,41,76,0.539,15,29,0.517,26,31,0.839,9,34,43,21,5,10,15,22
34,2021,2020-12-25,AWAY,DAL,115,LAL,138,LOSS,41,83,0.494,13,32,0.406,20,26,0.769,3,24,27,20,13,3,9,22,51,91,0.56,19,39,0.487,17,24,0.708,17,36,53,33,9,4,16,23
35,2021,2020-12-25,HOME,LAL,138,DAL,115,WIN,51,91,0.56,19,39,0.487,17,24,0.708,17,36,53,33,9,4,16,23,41,83,0.494,13,32,0.406,20,26,0.769,3,24,27,20,13,3,9,22
36,2021,2020-12-25,AWAY,LAC,121,DEN,108,WIN,41,74,0.554,19,38,0.5,20,24,0.833,9,29,38,32,9,4,18,32,37,81,0.457,11,36,0.306,23,31,0.742,10,22,32,25,7,1,13,20
37,2021,2020-12-25,HOME,DEN,108,LAC,121,LOSS,37,81,0.457,11,36,0.306,23,31,0.742,10,22,32,25,7,1,13,20,41,74,0.554,19,38,0.5,20,24,0.833,9,29,38,32,9,4,18,32
38,2021,2020-12-26,AWAY,ATL,122,MEM,112,WIN,38,89,0.427,13,36,0.361,33,38,0.868,13,41,54,23,4,5,15,20,37,93,0.398,13,43,0.302,25,29,0.862,9,37,46,20,5,6,10,27
39,2021,2020-12-26,HOME,MEM,112,ATL,122,LOSS,37,93,0.398,13,43,0.302,25,29,0.862,9,37,46,20,5,6,10,27,38,89,0.427,13,36,0.361,33,38,0.868,13,41,54,23,4,5,15,20
40,2021,2020-12-26,AWAY,OKC,109,CHO,107,WIN,40,88,0.455,10,36,0.278,19,24,0.792,9,45,54,25,10,7,16,21,37,93,0.398,13,32,0.406,20,32,0.625,13,34,47,27,11,8,13,22
