,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2018,2018-03-01,AWAY,LAL,131,MIA,113,WIN,47,79,0.595,16,29,0.552,21,26,0.808,6,30,36,29,9,5,13,17,46,95,0.484,9,31,0.29,12,16,0.75,14,26,40,23,6,5,11,21
1,2018,2018-03-01,HOME,MIA,113,LAL,131,LOSS,46,95,0.484,9,31,0.29,12,16,0.75,14,26,40,23,6,5,11,21,47,79,0.595,16,29,0.552,21,26,0.808,6,30,36,29,9,5,13,17
2,2018,2018-03-01,AWAY,PHI,108,CLE,97,WIN,40,90,0.444,10,30,0.333,18,27,0.667,14,40,54,22,4,5,9,20,36,87,0.414,9,32,0.281,16,23,0.696,10,35,45,23,4,6,9,21
3,2018,2018-03-01,HOME,CLE,97,PHI,108,LOSS,36,87,0.414,9,32,0.281,16,23,0.696,10,35,45,23,4,6,9,21,40,90,0.444,10,30,0.333,18,27,0.667,14,40,54,22,4,5,9,20
4,2018,2018-03-01,AWAY,BRK,111,SAC,116,LOSS,40,96,0.417,17,46,0.37,14,17,0.824,16,35,51,27,10,4,21,14,50,97,0.515,6,14,0.429,10,12,0.833,11,33,44,23,15,6,15,13
5,2018,2018-03-01,HOME,SAC,116,BRK,111,WIN,50,97,0.515,6,14,0.429,10,12,0.833,11,33,44,23,15,6,15,13,40,96,0.417,17,46,0.37,14,17,0.824,16,35,51,27,10,4,21,14
6,2018,2018-03-01,AWAY,MIN,99,POR,108,LOSS,38,85,0.447,4,20,0.2,19,21,0.905,9,40,49,16,5,7,15,24,36,92,0.391,9,30,0.3,27,35,0.771,12,36,48,17,9,6,8,18
7,2018,2018-03-01,HOME,POR,108,MIN,99,WIN,36,92,0.391,9,30,0.3,27,35,0.771,12,36,48,17,9,6,8,18,38,85,0.447,4,20,0.2,19,21,0.905,9,40,49,16,5,7,15,24
8,2018,2018-03-02,AWAY,DET,106,ORL,115,LOSS,40,92,0.435,12,29,0.414,14,24,0.583,13,30,43,22,10,1,14,17,44,86,0.512,13,36,0.361,14,19,0.737,7,38,45,34,8,3,16,23
9,2018,2018-03-02,HOME,ORL,115,DET,106,WIN,44,86,0.512,13,36,0.361,14,19,0.737,7,38,45,34,8,3,16,23,40,92,0.435,12,29,0.414,14,24,0.583,13,30,43,22,10,1,14,17
10,2018,2018-03-02,AWAY,CHO,99,PHI,110,LOSS,34,81,0.42,11,24,0.458,20,32,0.625,7,32,39,21,7,0,10,25,41,81,0.506,9,24,0.375,19,25,0.76,7,39,46,27,4,5,11,22
11,2018,2018-03-02,HOME,PHI,110,CHO,99,WIN,41,81,0.506,9,24,0.375,19,25,0.76,7,39,46,27,4,5,11,22,34,81,0.42,11,24,0.458,20,32,0.625,7,32,39,21,7,0,10,25
