,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2018,2018-01-01,AWAY,ORL,95,BRK,98,LOSS,35,96,0.365,6,31,0.194,19,25,0.76,19,33,52,16,5,5,12,18,36,82,0.439,9,25,0.36,17,23,0.739,10,42,52,17,7,10,13,22
1,2018,2018-01-01,HOME,BRK,98,ORL,95,WIN,36,82,0.439,9,25,0.36,17,23,0.739,10,42,52,17,7,10,13,22,35,96,0.365,6,31,0.194,19,25,0.76,19,33,52,16,5,5,12,18
2,2018,2018-01-01,AWAY,MIL,127,TOR,131,LOSS,44,93,0.473,13,27,0.481,26,28,0.929,10,33,43,27,9,3,14,23,45,91,0.495,14,33,0.424,27,33,0.818,6,34,40,25,8,8,12,20
3,2018,2018-01-01,HOME,TOR,131,MIL,127,WIN,45,91,0.495,14,33,0.424,27,33,0.818,6,34,40,25,8,8,12,20,44,93,0.473,13,27,0.481,26,28,0.929,10,33,43,27,9,3,14,23
4,2018,2018-01-01,AWAY,POR,124,CHI,120,WIN,47,108,0.435,14,33,0.424,16,18,0.889,12,38,50,25,7,5,8,16,45,104,0.433,11,27,0.407,19,23,0.826,15,43,58,28,5,7,12,21
5,2018,2018-01-01,HOME,CHI,120,POR,124,LOSS,45,104,0.433,11,27,0.407,19,23,0.826,15,43,58,28,5,7,12,21,47,108,0.435,14,33,0.424,16,18,0.889,12,38,50,25,7,5,8,16
6,2018,2018-01-01,AWAY,LAL,96,MIN,114,LOSS,34,76,0.447,8,26,0.308,20,29,0.69,9,28,37,18,12,4,24,25,40,81,0.494,7,20,0.35,27,30,0.9,7,34,41,26,14,5,17,24
7,2018,2018-01-01,HOME,MIN,114,LAL,96,WIN,40,81,0.494,7,20,0.35,27,30,0.9,7,34,41,26,14,5,17,24,34,76,0.447,8,26,0.308,20,29,0.69,9,28,37,18,12,4,24,25
8,2018,2018-01-02,AWAY,POR,110,CLE,127,LOSS,42,90,0.467,13,32,0.406,13,19,0.684,13,30,43,25,5,5,15,29,43,83,0.518,13,32,0.406,28,37,0.757,8,32,40,28,11,4,10,17
9,2018,2018-01-02,HOME,CLE,127,POR,110,WIN,43,83,0.518,13,32,0.406,28,37,0.757,8,32,40,28,11,4,10,17,42,90,0.467,13,32,0.406,13,19,0.684,13,30,43,25,5,5,15,29
10,2018,2018-01-02,AWAY,SAS,100,NYK,91,WIN,31,82,0.378,10,27,0.37,28,34,0.824,14,36,50,18,11,5,8,17,35,87,0.402,7,22,0.318,14,18,0.778,12,38,50,21,5,7,14,23
11,2018,2018-01-02,HOME,NYK,91,SAS,100,LOSS,35,87,0.402,7,22,0.318,14,18,0.778,12,38,50,21,5,7,14,23,31,82,0.378,10,27,0.37,28,34,0.824,14,36,50,18,11,5,8,17
12,2018,2018-01-02,AWAY,ATL,103,PHO,104,LOSS,36,87,0.414,10,31,0.323,21,25,0.84,17,23,40,18,11,3,16,22,39,77,0.506,7,22,0.318,19,26,0.731,11,36,47,24,7,4,21,22
13,2018,2018-01-02,HOME,PHO,104,ATL,103,WIN,39,77,0.506,7,22,0.318,19,26,0.731,11,36,47,24,7,4,21,22,36,87,0.414,10,31,0.323,21,25,0.84,17,23,40,18,11,3,16,22
14,2018,2018-01-02,AWAY,CHO,131,SAC,111,WIN,51,89,0.573,15,32,0.469,14,18,0.778,5,25,30,25,7,3,3,14,45,87,0.517,7,17,0.412,14,18,0.778,16,31,47,22,1,2,15,19
15,2018,2018-01-02,HOME,SAC,111,CHO,131,LOSS,45,87,0.517,7,17,0.412,14,18,0.778,16,31,47,22,1,2,15,19,51,89,0.573,15,32,0.469,14,18,0.778,5,25,30,25,7,3,3,14
16,2018,2018-01-02,AWAY,MEM,105,LAC,113,LOSS,38,79,0.481,8,26,0.308,21,33,0.636,10,28,38,18,10,2,14,29,39,71,0.549,9,23,0.391,26,31,0.839,4,30,34,23,5,3,19,24
17,2018,2018-01-02,HOME,LAC,113,MEM,105,WIN,39,71,0.549,9,23,0.391,26,31,0.839,4,30,34,23,5,3,19,24,38,79,0.481,8,26,0.308,21,33,0.636,10,28,38,18,10,2,14,29
18,2018,2018-01-03,AWAY,HOU,116,ORL,98,WIN,42,89,0.472,15,34,0.441,17,21,0.81,9,42,51,25,6,3,15,19,35,91,0.385,6,31,0.194,22,25,0.88,9,39,48,16,7,3,12,19
19,2018,2018-01-03,HOME,ORL,98,HOU,116,LOSS,35,91,0.385,6,31,0.194,22,25,0.88,9,39,48,16,7,3,12,19,42,89,0.472,15,34,0.441,17,21,0.81,9,42,51,25,6,3,15,19
20,2018,2018-01-03,AWAY,SAS,106,PHI,112,LOSS,39,87,0.448,8,25,0.32,20,23,0.87,12,31,43,15,4,4,15,25,36,80,0.45,7,22,0.318,33,43,0.767,13,32,45,23,10,5,13,21
21,2018,2018-01-03,HOME,PHI,112,SAS,106,WIN,36,80,0.45,7,22,0.318,33,43,0.767,13,32,45,23,10,5,13,21,39,87,0.448,8,25,0.32,20,23,0.87,12,31,43,15,4,4,15,25
22,2018,2018-01-03,AWAY,NYK,103,WAS,121,LOSS,41,86,0.477,7,19,0.368,14,18,0.778,8,28,36,19,7,5,14,20,48,81,0.593,9,23,0.391,16,26,0.615,6,36,42,27,9,5,12,21
23,2018,2018-01-03,HOME,WAS,121,NYK,103,WIN,48,81,0.593,9,23,0.391,16,26,0.615,6,36,42,27,9,5,12,21,41,86,0.477,7,19,0.368,14,18,0.778,8,28,36,19,7,5,14,20
24,2018,2018-01-03,AWAY,MIN,97,BRK,98,LOSS,36,80,0.45,1,11,0.091,24,30,0.8,7,25,32,10,9,4,8,12,37,72,0.514,14,30,0.467,10,11,0.909,4,34,38,22,3,3,19,23
25,2018,2018-01-03,HOME,BRK,98,MIN,97,WIN,37,72,0.514,14,30,0.467,10,11,0.909,4,34,38,22,3,3,19,23,36,80,0.45,1,11,0.091,24,30,0.8,7,25,32,10,9,4,8,12
26,2018,2018-01-03,AWAY,DET,104,MIA,111,LOSS,41,86,0.477,9,24,0.375,13,16,0.813,5,30,35,21,4,2,9,14,43,84,0.512,17,34,0.5,8,11,0.727,7,34,41,29,6,3,12,16
