,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2018,2017-12-01,AWAY,GSW,133,ORL,112,WIN,55,88,0.625,12,24,0.5,11,11,1.0,7,35,42,46,9,11,19,16,44,96,0.458,11,28,0.393,13,18,0.722,13,22,35,23,9,4,14,15
1,2018,2017-12-01,HOME,ORL,112,GSW,133,LOSS,44,96,0.458,11,28,0.393,13,18,0.722,13,22,35,23,9,4,14,15,55,88,0.625,12,24,0.5,11,11,1.0,7,35,42,46,9,11,19,16
2,2018,2017-12-01,AWAY,DET,91,WAS,109,LOSS,35,79,0.443,9,30,0.3,12,19,0.632,4,28,32,20,7,5,15,21,43,89,0.483,7,21,0.333,16,19,0.842,16,33,49,28,12,6,11,20
3,2018,2017-12-01,HOME,WAS,109,DET,91,WIN,43,89,0.483,7,21,0.333,16,19,0.842,16,33,49,28,12,6,11,20,35,79,0.443,9,30,0.3,12,19,0.632,4,28,32,20,7,5,15,21
4,2018,2017-12-01,AWAY,IND,115,TOR,120,LOSS,45,102,0.441,8,26,0.308,17,22,0.773,15,31,46,21,7,5,10,17,48,97,0.495,10,32,0.313,14,21,0.667,12,35,47,29,6,8,12,18
5,2018,2017-12-01,HOME,TOR,120,IND,115,WIN,48,97,0.495,10,32,0.313,14,21,0.667,12,35,47,29,6,8,12,18,45,102,0.441,8,26,0.308,17,22,0.773,15,31,46,21,7,5,10,17
6,2018,2017-12-01,AWAY,SAC,107,CHI,106,WIN,45,85,0.529,6,18,0.333,11,14,0.786,8,35,43,29,5,10,12,15,42,90,0.467,13,36,0.361,9,13,0.692,8,30,38,30,8,2,8,16
7,2018,2017-12-01,HOME,CHI,106,SAC,107,LOSS,42,90,0.467,13,36,0.361,9,13,0.692,8,30,38,30,8,2,8,16,45,85,0.529,6,18,0.333,11,14,0.786,8,35,43,29,5,10,12,15
8,2018,2017-12-01,AWAY,SAS,95,MEM,79,WIN,31,70,0.443,11,27,0.407,22,32,0.688,7,36,43,20,8,5,13,18,30,74,0.405,5,15,0.333,14,18,0.778,8,30,38,19,8,6,16,26
9,2018,2017-12-01,HOME,MEM,79,SAS,95,LOSS,30,74,0.405,5,15,0.333,14,18,0.778,8,30,38,19,8,6,16,26,31,70,0.443,11,27,0.407,22,32,0.688,7,36,43,20,8,5,13,18
10,2018,2017-12-01,AWAY,CHO,100,MIA,105,LOSS,38,79,0.481,5,20,0.25,19,21,0.905,10,30,40,21,9,5,22,24,39,80,0.488,14,35,0.4,13,21,0.619,9,30,39,25,8,4,21,24
11,2018,2017-12-01,HOME,MIA,105,CHO,100,WIN,39,80,0.488,14,35,0.4,13,21,0.619,9,30,39,25,8,4,21,24,38,79,0.481,5,20,0.25,19,21,0.905,10,30,40,21,9,5,22,24
12,2018,2017-12-01,AWAY,MIN,107,OKC,111,LOSS,39,76,0.513,12,24,0.5,17,21,0.81,6,20,26,26,7,5,16,20,41,79,0.519,8,26,0.308,21,22,0.955,13,29,42,28,7,7,18,24
13,2018,2017-12-01,HOME,OKC,111,MIN,107,WIN,41,79,0.519,8,26,0.308,21,22,0.955,13,29,42,28,7,7,18,24,39,76,0.513,12,24,0.5,17,21,0.81,6,20,26,26,7,5,16,20
14,2018,2017-12-01,AWAY,NOP,108,UTA,114,LOSS,42,87,0.483,15,30,0.5,9,15,0.6,6,36,42,28,4,7,10,20,42,85,0.494,12,30,0.4,18,25,0.72,8,38,46,25,7,3,7,15
15,2018,2017-12-01,HOME,UTA,114,NOP,108,WIN,42,85,0.494,12,30,0.4,18,25,0.72,8,38,46,25,7,3,7,15,42,87,0.483,15,30,0.5,9,15,0.6,6,36,42,28,4,7,10,20
16,2018,2017-12-02,AWAY,PHO,111,BOS,116,LOSS,48,101,0.475,7,24,0.292,8,11,0.727,16,31,47,24,8,1,10,19,42,80,0.525,14,31,0.452,18,23,0.783,4,27,31,32,8,6,9,16
