,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2018,2018-04-01,AWAY,PHI,119,CHO,102,WIN,48,94,0.511,14,32,0.438,9,10,0.9,7,37,44,36,15,5,14,24,33,82,0.402,9,30,0.3,27,34,0.794,9,31,40,17,8,7,16,13
1,2018,2018-04-01,HOME,CHO,102,PHI,119,LOSS,33,82,0.402,9,30,0.3,27,34,0.794,9,31,40,17,8,7,16,13,48,94,0.511,14,32,0.438,9,10,0.9,7,37,44,36,15,5,14,24
2,2018,2018-04-01,AWAY,WAS,94,CHI,113,LOSS,37,81,0.457,8,30,0.267,12,12,1.0,6,31,37,27,5,4,16,12,43,82,0.524,18,34,0.529,9,13,0.692,6,34,40,30,7,1,17,17
3,2018,2018-04-01,HOME,CHI,113,WAS,94,WIN,43,82,0.524,18,34,0.529,9,13,0.692,6,34,40,30,7,1,17,17,37,81,0.457,8,30,0.267,12,12,1.0,6,31,37,27,5,4,16,12
4,2018,2018-04-01,AWAY,IND,111,LAC,104,WIN,42,86,0.488,11,28,0.393,16,21,0.762,15,25,40,23,8,4,10,12,42,82,0.512,9,25,0.36,11,14,0.786,12,24,36,24,6,6,13,19
5,2018,2018-04-01,HOME,LAC,104,IND,111,LOSS,42,82,0.512,9,25,0.36,11,14,0.786,12,24,36,24,6,6,13,19,42,86,0.488,11,28,0.393,16,21,0.762,15,25,40,23,8,4,10,12
6,2018,2018-04-01,AWAY,HOU,83,SAS,100,LOSS,26,77,0.338,7,31,0.226,24,29,0.828,8,34,42,12,3,3,9,19,40,81,0.494,6,17,0.353,14,21,0.667,8,40,48,19,8,8,8,19
7,2018,2018-04-01,HOME,SAS,100,HOU,83,WIN,40,81,0.494,6,17,0.353,14,21,0.667,8,40,48,19,8,8,8,19,26,77,0.338,7,31,0.226,24,29,0.828,8,34,42,12,3,3,9,19
8,2018,2018-04-01,AWAY,ORL,88,ATL,94,LOSS,33,96,0.344,10,36,0.278,12,13,0.923,11,30,41,19,8,6,5,10,41,85,0.482,11,36,0.306,1,1,1.0,5,47,52,33,0,3,14,15
9,2018,2018-04-01,HOME,ATL,94,ORL,88,WIN,41,85,0.482,11,36,0.306,1,1,1.0,5,47,52,33,0,3,14,15,33,96,0.344,10,36,0.278,12,13,0.923,11,30,41,19,8,6,5,10
10,2018,2018-04-01,AWAY,DET,108,BRK,96,WIN,38,84,0.452,7,19,0.368,25,32,0.781,10,43,53,17,9,3,9,16,37,87,0.425,12,43,0.279,10,15,0.667,6,34,40,23,5,5,12,22
11,2018,2018-04-01,HOME,BRK,96,DET,108,LOSS,37,87,0.425,12,43,0.279,10,15,0.667,6,34,40,23,5,5,12,22,38,84,0.452,7,19,0.368,25,32,0.781,10,43,53,17,9,3,9,16
12,2018,2018-04-01,AWAY,DAL,87,CLE,98,LOSS,32,79,0.405,13,37,0.351,10,11,0.909,4,34,38,15,5,3,15,20,35,85,0.412,11,26,0.423,17,23,0.739,10,40,50,21,7,1,11,12
13,2018,2018-04-01,HOME,CLE,98,DAL,87,WIN,35,85,0.412,11,26,0.423,17,23,0.739,10,40,50,21,7,1,11,12,32,79,0.405,13,37,0.351,10,11,0.909,4,34,38,15,5,3,15,20
14,2018,2018-04-01,AWAY,OKC,109,NOP,104,WIN,41,95,0.432,9,31,0.29,18,25,0.72,14,37,51,24,13,4,18,22,38,83,0.458,11,32,0.344,17,23,0.739,7,37,44,28,13,3,21,20
15,2018,2018-04-01,HOME,NOP,104,OKC,109,LOSS,38,83,0.458,11,32,0.344,17,23,0.739,7,37,44,28,13,3,21,20,41,95,0.432,9,31,0.29,18,25,0.72,14,37,51,24,13,4,18,22
16,2018,2018-04-01,AWAY,UTA,121,MIN,97,WIN,46,76,0.605,11,28,0.393,18,25,0.72,6,39,45,29,8,7,16,19,38,90,0.422,8,24,0.333,13,14,0.929,7,25,32,19,10,1,12,17
17,2018,2018-04-01,HOME,MIN,97,UTA,121,LOSS,38,90,0.422,8,24,0.333,13,14,0.929,7,25,32,19,10,1,12,17,46,76,0.605,11,28,0.393,18,25,0.72,6,39,45,29,8,7,16,19
18,2018,2018-04-01,AWAY,MIL,125,DEN,128,LOSS,45,100,0.45,12,33,0.364,23,27,0.852,11,34,45,27,9,3,9,37,40,90,0.444,11,36,0.306,37,46,0.804,17,40,57,27,2,8,17,23
19,2018,2018-04-01,HOME,DEN,128,MIL,125,WIN,40,90,0.444,11,36,0.306,37,46,0.804,17,40,57,27,2,8,17,23,45,100,0.45,12,33,0.364,23,27,0.852,11,34,45,27,9,3,9,37
20,2018,2018-04-01,AWAY,PHO,107,GSW,117,LOSS,41,90,0.456,11,31,0.355,14,16,0.875,9,33,42,26,8,4,15,12,48,89,0.539,13,28,0.464,8,9,0.889,7,38,45,31,10,7,14,14
21,2018,2018-04-01,HOME,GSW,117,PHO,107,WIN,48,89,0.539,13,28,0.464,8,9,0.889,7,38,45,31,10,7,14,14,41,90,0.456,11,31,0.355,14,16,0.875,9,33,42,26,8,4,15,12
22,2018,2018-04-01,AWAY,MEM,98,POR,113,LOSS,40,88,0.455,9,21,0.429,9,12,0.75,9,33,42,20,7,5,17,19,39,84,0.464,12,38,0.316,23,25,0.92,8,35,43,28,9,2,13,15
23,2018,2018-04-01,HOME,POR,113,MEM,98,WIN,39,84,0.464,12,38,0.316,23,25,0.92,8,35,43,28,9,2,13,15,40,88,0.455,9,21,0.429,9,12,0.75,9,33,42,20,7,5,17,19
24,2018,2018-04-01,AWAY,SAC,84,LAL,83,WIN,35,92,0.38,7,24,0.292,7,14,0.5,13,34,47,17,9,5,10,20,30,75,0.4,7,32,0.219,16,25,0.64,10,37,47,18,5,6,14,15
25,2018,2018-04-01,HOME,LAL,83,SAC,84,LOSS,30,75,0.4,7,32,0.219,16,25,0.64,10,37,47,18,5,6,14,15,35,92,0.38,7,24,0.292,7,14,0.5,13,34,47,17,9,5,10,20
26,2018,2018-04-03,AWAY,TOR,106,CLE,112,LOSS,42,94,0.447,11,34,0.324,11,14,0.786,9,37,46,28,7,1,11,23,38,77,0.494,13,30,0.433,23,26,0.885,2,40,42,18,8,6,12,17
27,2018,2018-04-03,HOME,CLE,112,TOR,106,WIN,38,77,0.494,13,30,0.433,23,26,0.885,2,40,42,18,8,6,12,17,42,94,0.447,11,34,0.324,11,14,0.786,9,37,46,28,7,1,11,23
28,2018,2018-04-03,AWAY,BRK,95,PHI,121,LOSS,34,81,0.42,17,42,0.405,10,23,0.435,3,33,36,20,5,6,18,15,50,91,0.549,9,21,0.429,12,18,0.667,7,48,55,28,10,10,10,22
29,2018,2018-04-03,HOME,PHI,121,BRK,95,WIN,50,91,0.549,9,21,0.429,12,18,0.667,7,48,55,28,10,10,10,22,34,81,0.42,17,42,0.405,10,23,0.435,3,33,36,20,5,6,18,15
30,2018,2018-04-03,AWAY,ATL,98,MIA,101,LOSS,37,88,0.42,13,33,0.394,11,15,0.733,12,37,49,24,10,1,15,15,41,91,0.451,8,33,0.242,11,13,0.846,11,35,46,22,10,8,14,16
31,2018,2018-04-03,HOME,MIA,101,ATL,98,WIN,41,91,0.451,8,33,0.242,11,13,0.846,11,35,46,22,10,8,14,16,37,88,0.42,13,33,0.394,11,15,0.733,12,37,49,24,10,1,15,15
32,2018,2018-04-03,AWAY,ORL,97,NYK,73,WIN,37,88,0.42,11,36,0.306,12,18,0.667,11,42,53,28,7,5,11,12,30,86,0.349,4,27,0.148,9,12,0.75,7,35,42,17,5,9,11,17
33,2018,2018-04-03,HOME,NYK,73,ORL,97,LOSS,30,86,0.349,4,27,0.148,9,12,0.75,7,35,42,17,5,9,11,17,37,88,0.42,11,36,0.306,12,18,0.667,11,42,53,28,7,5,11,12
34,2018,2018-04-03,AWAY,CHO,114,CHI,120,LOSS,40,81,0.494,13,34,0.382,21,28,0.75,10,39,49,24,3,4,20,16,46,99,0.465,15,34,0.441,13,18,0.722,11,33,44,26,9,4,7,20
35,2018,2018-04-03,HOME,CHI,120,CHO,114,WIN,46,99,0.465,15,34,0.441,13,18,0.722,11,33,44,26,9,4,7,20,40,81,0.494,13,34,0.382,21,28,0.75,10,39,49,24,3,4,20,16
36,2018,2018-04-03,AWAY,WAS,104,HOU,120,LOSS,38,72,0.528,12,25,0.48,16,23,0.696,3,33,36,25,6,1,17,21,43,84,0.512,16,46,0.348,18,27,0.667,10,36,46,26,13,3,9,14
37,2018,2018-04-03,HOME,HOU,120,WAS,104,WIN,43,84,0.512,16,46,0.348,18,27,0.667,10,36,46,26,13,3,9,14,38,72,0.528,12,25,0.48,16,23,0.696,3,33,36,25,6,1,17,21
38,2018,2018-04-03,AWAY,BOS,102,MIL,106,LOSS,38,81,0.469,7,23,0.304,19,24,0.792,10,27,37,19,10,6,17,17,43,79,0.544,5,20,0.25,15,21,0.714,9,32,41,27,6,5,15,23
39,2018,2018-04-03,HOME,MIL,106,BOS,102,WIN,43,79,0.544,5,20,0.25,15,21,0.714,9,32,41,27,6,5,15,23,38,81,0.469,7,23,0.304,19,24,0.792,10,27,37,19,10,6,17,17
40,2018,2018-04-03,AWAY,GSW,111,OKC,107,WIN,41,83,0.494,8,29,0.276,21,24,0.875,6,34,40,27,9,5,13,25,35,93,0.376,9,38,0.237,28,37,0.757,22,36,58,13,8,3,16,20
41,2018,2018-04-03,HOME,OKC,107,GSW,111,LOSS,35,93,0.376,9,38,0.237,28,37,0.757,22,36,58,13,8,3,16,20,41,83,0.494,8,29,0.276,21,24,0.875,6,34,40,27,9,5,13,25
42,2018,2018-04-03,AWAY,POR,109,DAL,115,LOSS,39,87,0.448,10,40,0.25,21,24,0.875,5,41,46,28,6,2,13,20,42,92,0.457,17,44,0.386,14,20,0.7,8,35,43,27,8,5,7,16
