,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2018,2018-06-03,AWAY,CLE,103,GSW,122,LOSS,37,90,0.411,9,27,0.333,20,26,0.769,16,26,42,25,9,4,10,15,47,82,0.573,15,36,0.417,13,21,0.619,7,34,41,28,3,8,12,25
1,2018,2018-06-03,HOME,GSW,122,CLE,103,WIN,47,82,0.573,15,36,0.417,13,21,0.619,7,34,41,28,3,8,12,25,37,90,0.411,9,27,0.333,20,26,0.769,16,26,42,25,9,4,10,15
2,2018,2018-06-06,AWAY,GSW,110,CLE,102,WIN,42,81,0.519,9,26,0.346,17,19,0.895,6,31,37,27,6,5,10,20,40,92,0.435,9,31,0.29,13,17,0.765,15,32,47,20,6,4,13,18
3,2018,2018-06-06,HOME,CLE,102,GSW,110,LOSS,40,92,0.435,9,31,0.29,13,17,0.765,15,32,47,20,6,4,13,18,42,81,0.519,9,26,0.346,17,19,0.895,6,31,37,27,6,5,10,20
4,2018,2018-06-08,AWAY,GSW,108,CLE,85,WIN,39,86,0.453,14,38,0.368,16,16,1.0,10,34,44,25,7,13,8,24,30,87,0.345,8,27,0.296,17,25,0.68,17,27,44,21,5,5,11,22
5,2018,2018-06-08,HOME,CLE,85,GSW,108,LOSS,30,87,0.345,8,27,0.296,17,25,0.68,17,27,44,21,5,5,11,22,39,86,0.453,14,38,0.368,16,16,1.0,10,34,44,25,7,13,8,24
