,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2018,2018-02-01,AWAY,MEM,102,DET,104,LOSS,40,96,0.417,8,31,0.258,14,14,1.0,10,39,49,22,3,3,9,24,35,76,0.461,7,25,0.28,27,37,0.73,4,37,41,20,8,4,7,19
1,2018,2018-02-01,HOME,DET,104,MEM,102,WIN,35,76,0.461,7,25,0.28,27,37,0.73,4,37,41,20,8,4,7,19,40,96,0.417,8,31,0.258,14,14,1.0,10,39,49,22,3,3,9,24
2,2018,2018-02-01,AWAY,TOR,119,WAS,122,LOSS,44,83,0.53,12,29,0.414,19,24,0.792,8,24,32,20,7,3,18,26,44,85,0.518,10,30,0.333,24,26,0.923,12,32,44,30,10,2,16,21
3,2018,2018-02-01,HOME,WAS,122,TOR,119,WIN,44,85,0.518,10,30,0.333,24,26,0.923,12,32,44,30,10,2,16,21,44,83,0.53,12,29,0.414,19,24,0.792,8,24,32,20,7,3,18,26
4,2018,2018-02-01,AWAY,MIL,89,MIN,108,LOSS,32,85,0.376,6,29,0.207,19,25,0.76,15,28,43,19,6,1,15,21,42,78,0.538,7,19,0.368,17,20,0.85,4,35,39,27,8,7,13,15
5,2018,2018-02-01,HOME,MIN,108,MIL,89,WIN,42,78,0.538,7,19,0.368,17,20,0.85,4,35,39,27,8,7,13,15,32,85,0.376,6,29,0.207,19,25,0.76,15,28,43,19,6,1,15,21
6,2018,2018-02-01,AWAY,HOU,102,SAS,91,WIN,37,83,0.446,14,42,0.333,14,17,0.824,7,31,38,20,10,7,9,16,35,83,0.422,6,24,0.25,15,17,0.882,9,37,46,21,7,5,16,12
7,2018,2018-02-01,HOME,SAS,91,HOU,102,LOSS,35,83,0.422,6,24,0.25,15,17,0.882,9,37,46,21,7,5,16,12,37,83,0.446,14,42,0.333,14,17,0.824,7,31,38,20,10,7,9,16
8,2018,2018-02-01,AWAY,OKC,124,DEN,127,LOSS,51,98,0.52,9,28,0.321,13,17,0.765,9,31,40,34,5,6,7,18,50,97,0.515,15,38,0.395,12,17,0.706,9,34,43,32,3,10,11,17
9,2018,2018-02-01,HOME,DEN,127,OKC,124,WIN,50,97,0.515,15,38,0.395,12,17,0.706,9,34,43,32,3,10,11,17,51,98,0.52,9,28,0.321,13,17,0.765,9,31,40,34,5,6,7,18
10,2018,2018-02-02,AWAY,IND,126,CHO,133,LOSS,44,87,0.506,12,29,0.414,26,28,0.929,7,24,31,21,10,6,11,25,44,83,0.53,15,33,0.455,30,34,0.882,11,32,43,27,5,2,15,21
11,2018,2018-02-02,HOME,CHO,133,IND,126,WIN,44,83,0.53,15,33,0.455,30,34,0.882,11,32,43,27,5,2,15,21,44,87,0.506,12,29,0.414,26,28,0.929,7,24,31,21,10,6,11,25
12,2018,2018-02-02,AWAY,ATL,110,BOS,119,LOSS,34,80,0.425,11,31,0.355,31,34,0.912,4,32,36,21,6,4,12,18,45,89,0.506,11,24,0.458,18,20,0.9,7,35,42,26,8,3,11,23
13,2018,2018-02-02,HOME,BOS,119,ATL,110,WIN,45,89,0.506,11,24,0.458,18,20,0.9,7,35,42,26,8,3,11,23,34,80,0.425,11,31,0.355,31,34,0.912,4,32,36,21,6,4,12,18
14,2018,2018-02-02,AWAY,LAL,102,BRK,99,WIN,39,92,0.424,10,26,0.385,14,20,0.7,18,38,56,21,5,6,15,18,37,82,0.451,9,29,0.31,16,23,0.696,5,33,38,20,7,8,11,18
15,2018,2018-02-02,HOME,BRK,99,LAL,102,LOSS,37,82,0.451,9,29,0.31,16,23,0.696,5,33,38,20,7,8,11,18,39,92,0.424,10,26,0.385,14,20,0.7,18,38,56,21,5,6,15,18
16,2018,2018-02-02,AWAY,POR,105,TOR,130,LOSS,37,73,0.507,7,21,0.333,24,33,0.727,4,32,36,20,4,2,10,15,46,99,0.465,19,40,0.475,19,21,0.905,17,25,42,21,5,4,6,23
17,2018,2018-02-02,HOME,TOR,130,POR,105,WIN,46,99,0.465,19,40,0.475,19,21,0.905,17,25,42,21,5,4,6,23,37,73,0.507,7,21,0.333,24,33,0.727,4,32,36,20,4,2,10,15
18,2018,2018-02-02,AWAY,NYK,90,MIL,92,LOSS,36,89,0.404,5,25,0.2,13,17,0.765,18,39,57,24,7,4,18,21,33,76,0.434,7,24,0.292,19,26,0.731,4,32,36,18,10,8,11,21
19,2018,2018-02-02,HOME,MIL,92,NYK,90,WIN,33,76,0.434,7,24,0.292,19,26,0.731,4,32,36,18,10,8,11,21,36,89,0.404,5,25,0.2,13,17,0.765,18,39,57,24,7,4,18,21
20,2018,2018-02-02,AWAY,MIA,97,PHI,103,LOSS,34,87,0.391,12,37,0.324,17,26,0.654,16,33,49,20,3,5,11,16,42,85,0.494,8,24,0.333,11,15,0.733,9,30,39,28,9,4,10,23
21,2018,2018-02-02,HOME,PHI,103,MIA,97,WIN,42,85,0.494,8,24,0.333,11,15,0.733,9,30,39,28,9,4,10,23,34,87,0.391,12,37,0.324,17,26,0.654,16,33,49,20,3,5,11,16
22,2018,2018-02-02,AWAY,NOP,114,OKC,100,WIN,46,90,0.511,13,24,0.542,9,13,0.692,5,36,41,30,10,2,16,20,37,97,0.381,9,36,0.25,17,20,0.85,15,37,52,24,6,5,16,18
23,2018,2018-02-02,HOME,OKC,100,NOP,114,LOSS,37,97,0.381,9,36,0.25,17,20,0.85,15,37,52,24,6,5,16,18,46,90,0.511,13,24,0.542,9,13,0.692,5,36,41,30,10,2,16,20
