,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2018,2017-11-01,AWAY,MIL,121,CHO,126,LOSS,45,91,0.495,19,36,0.528,12,15,0.8,9,31,40,29,3,3,14,25,45,84,0.536,14,25,0.56,22,29,0.759,7,34,41,21,5,3,11,18
1,2018,2017-11-01,HOME,CHO,126,MIL,121,WIN,45,84,0.536,14,25,0.56,22,29,0.759,7,34,41,21,5,3,11,18,45,91,0.495,19,36,0.528,12,15,0.8,9,31,40,29,3,3,14,25
2,2018,2017-11-01,AWAY,IND,124,CLE,107,WIN,49,90,0.544,16,26,0.615,10,13,0.769,8,35,43,35,9,1,11,23,43,86,0.5,7,31,0.226,14,20,0.7,8,33,41,25,6,3,16,19
3,2018,2017-11-01,HOME,CLE,107,IND,124,LOSS,43,86,0.5,7,31,0.226,14,20,0.7,8,33,41,25,6,3,16,19,49,90,0.544,16,26,0.615,10,13,0.769,8,35,43,35,9,1,11,23
4,2018,2017-11-01,AWAY,ATL,109,PHI,119,LOSS,41,94,0.436,8,23,0.348,19,27,0.704,12,37,49,22,11,4,18,28,46,99,0.465,13,35,0.371,14,25,0.56,15,38,53,36,10,4,16,26
5,2018,2017-11-01,HOME,PHI,119,ATL,109,WIN,46,99,0.465,13,35,0.371,14,25,0.56,15,38,53,36,10,4,16,26,41,94,0.436,8,23,0.348,19,27,0.704,12,37,49,22,11,4,18,28
6,2018,2017-11-01,AWAY,PHO,122,WAS,116,WIN,41,83,0.494,9,24,0.375,31,38,0.816,11,34,45,23,5,5,9,24,41,92,0.446,10,30,0.333,24,30,0.8,15,30,45,20,5,4,12,28
7,2018,2017-11-01,HOME,WAS,116,PHO,122,LOSS,41,92,0.446,10,30,0.333,24,30,0.8,15,30,45,20,5,4,12,28,41,83,0.494,9,24,0.375,31,38,0.816,11,34,45,23,5,5,9,24
8,2018,2017-11-01,AWAY,SAC,86,BOS,113,LOSS,35,81,0.432,6,20,0.3,10,12,0.833,7,19,26,24,10,5,15,18,40,82,0.488,17,41,0.415,16,19,0.842,16,36,52,30,10,3,16,19
9,2018,2017-11-01,HOME,BOS,113,SAC,86,WIN,40,82,0.488,17,41,0.415,16,19,0.842,16,36,52,30,10,3,16,19,35,81,0.432,6,20,0.3,10,12,0.833,7,19,26,24,10,5,15,18
