,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2022,2022-05-01,AWAY,MIL,101,BOS,89,WIN,37,90,0.411,12,34,0.353,15,21,0.714,10,44,54,22,11,5,13,21,28,84,0.333,18,50,0.36,15,20,0.75,10,38,48,21,8,7,18,25
1,2022,2022-05-01,HOME,BOS,89,MIL,101,LOSS,28,84,0.333,18,50,0.36,15,20,0.75,10,38,48,21,8,7,18,25,37,90,0.411,12,34,0.353,15,21,0.714,10,44,54,22,11,5,13,21
2,2022,2022-05-01,AWAY,GSW,117,MEM,116,WIN,45,93,0.484,14,38,0.368,13,20,0.65,16,36,52,31,10,6,18,25,41,95,0.432,16,40,0.4,18,24,0.75,16,30,46,26,11,6,14,19
3,2022,2022-05-01,HOME,MEM,116,GSW,117,LOSS,41,95,0.432,16,40,0.4,18,24,0.75,16,30,46,26,11,6,14,19,45,93,0.484,14,38,0.368,13,20,0.65,16,36,52,31,10,6,18,25
4,2022,2022-05-02,AWAY,PHI,92,MIA,106,LOSS,34,79,0.43,6,34,0.176,18,20,0.9,9,28,37,18,4,6,14,17,40,92,0.435,9,36,0.25,17,18,0.944,15,32,47,21,5,2,11,18
5,2022,2022-05-02,HOME,MIA,106,PHI,92,WIN,40,92,0.435,9,36,0.25,17,18,0.944,15,32,47,21,5,2,11,18,34,79,0.43,6,34,0.176,18,20,0.9,9,28,37,18,4,6,14,17
6,2022,2022-05-02,AWAY,DAL,114,PHO,121,LOSS,40,85,0.471,16,39,0.41,18,25,0.72,7,29,36,16,6,2,8,22,46,91,0.505,11,28,0.393,18,18,1.0,13,38,51,27,3,6,9,21
7,2022,2022-05-02,HOME,PHO,121,DAL,114,WIN,46,91,0.505,11,28,0.393,18,18,1.0,13,38,51,27,3,6,9,21,40,85,0.471,16,39,0.41,18,25,0.72,7,29,36,16,6,2,8,22
8,2022,2022-05-03,AWAY,MIL,86,BOS,109,LOSS,34,73,0.466,3,18,0.167,15,23,0.652,5,32,37,16,4,5,16,19,38,80,0.475,20,43,0.465,13,15,0.867,7,33,40,28,10,5,11,23
9,2022,2022-05-03,HOME,BOS,109,MIL,86,WIN,38,80,0.475,20,43,0.465,13,15,0.867,7,33,40,28,10,5,11,23,34,73,0.466,3,18,0.167,15,23,0.652,5,32,37,16,4,5,16,19
