,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2022,2022-06-02,AWAY,BOS,120,GSW,108,WIN,43,85,0.506,21,41,0.512,13,16,0.813,7,32,39,33,7,6,12,13,39,88,0.443,19,45,0.422,11,15,0.733,12,27,39,24,8,6,14,16
1,2022,2022-06-02,HOME,GSW,108,BOS,120,LOSS,39,88,0.443,19,45,0.422,11,15,0.733,12,27,39,24,8,6,14,16,43,85,0.506,21,41,0.512,13,16,0.813,7,32,39,33,7,6,12,13
2,2022,2022-06-05,AWAY,BOS,88,GSW,107,LOSS,30,80,0.375,15,37,0.405,13,17,0.765,6,37,43,24,5,7,18,18,39,86,0.453,15,37,0.405,14,20,0.7,6,36,42,25,15,2,12,17
3,2022,2022-06-05,HOME,GSW,107,BOS,88,WIN,39,86,0.453,15,37,0.405,14,20,0.7,6,36,42,25,15,2,12,17,30,80,0.375,15,37,0.405,13,17,0.765,6,37,43,24,5,7,18,18
4,2022,2022-06-08,AWAY,GSW,100,BOS,116,LOSS,36,78,0.462,15,40,0.375,13,15,0.867,6,25,31,22,7,5,16,23,43,89,0.483,13,35,0.371,17,24,0.708,15,32,47,28,7,7,12,17
5,2022,2022-06-08,HOME,BOS,116,GSW,100,WIN,43,89,0.483,13,35,0.371,17,24,0.708,15,32,47,28,7,7,12,17,36,78,0.462,15,40,0.375,13,15,0.867,6,25,31,22,7,5,16,23
6,2022,2022-06-10,AWAY,GSW,107,BOS,97,WIN,40,91,0.44,15,43,0.349,12,15,0.8,16,39,55,20,10,5,16,21,34,85,0.4,15,38,0.395,14,19,0.737,11,31,42,22,8,6,15,17
7,2022,2022-06-10,HOME,BOS,97,GSW,107,LOSS,34,85,0.4,15,38,0.395,14,19,0.737,11,31,42,22,8,6,15,17,40,91,0.44,15,43,0.349,12,15,0.8,16,39,55,20,10,5,16,21
8,2022,2022-06-13,AWAY,BOS,94,GSW,104,LOSS,31,75,0.413,11,32,0.344,21,31,0.677,8,39,47,18,2,2,18,16,41,88,0.466,9,40,0.225,13,15,0.867,4,35,39,23,9,2,6,28
9,2022,2022-06-13,HOME,GSW,104,BOS,94,WIN,41,88,0.466,9,40,0.225,13,15,0.867,4,35,39,23,9,2,6,28,31,75,0.413,11,32,0.344,21,31,0.677,8,39,47,18,2,2,18,16
10,2022,2022-06-16,AWAY,GSW,103,BOS,90,WIN,38,92,0.413,19,46,0.413,8,8,1.0,15,29,44,27,13,7,15,20,34,80,0.425,11,28,0.393,11,12,0.917,11,30,41,27,8,8,22,16
11,2022,2022-06-16,HOME,BOS,90,GSW,103,LOSS,34,80,0.425,11,28,0.393,11,12,0.917,11,30,41,27,8,8,22,16,38,92,0.413,19,46,0.413,8,8,1.0,15,29,44,27,13,7,15,20
