,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2022,2022-04-01,AWAY,TOR,102,ORL,89,WIN,36,86,0.419,13,42,0.31,17,20,0.85,10,31,41,21,13,3,10,14,34,79,0.43,11,35,0.314,10,11,0.909,9,36,45,24,6,4,20,14
1,2022,2022-04-01,HOME,ORL,89,TOR,102,LOSS,34,79,0.43,11,35,0.314,10,11,0.909,9,36,45,24,6,4,20,14,36,86,0.419,13,42,0.31,17,20,0.85,10,31,41,21,13,3,10,14
2,2022,2022-04-01,AWAY,DAL,103,WAS,135,LOSS,34,78,0.436,11,38,0.289,24,26,0.923,5,31,36,14,3,3,13,16,49,90,0.544,17,33,0.515,20,22,0.909,8,37,45,33,7,4,9,19
3,2022,2022-04-01,HOME,WAS,135,DAL,103,WIN,49,90,0.544,17,33,0.515,20,22,0.909,8,37,45,33,7,4,9,19,34,78,0.436,11,38,0.289,24,26,0.923,5,31,36,14,3,3,13,16
4,2022,2022-04-01,AWAY,IND,123,BOS,128,LOSS,42,81,0.519,17,36,0.472,22,23,0.957,8,22,30,25,9,3,16,30,45,83,0.542,12,33,0.364,26,28,0.929,11,29,40,29,7,4,15,19
5,2022,2022-04-01,HOME,BOS,128,IND,123,WIN,45,83,0.542,12,33,0.364,26,28,0.929,11,29,40,29,7,4,15,19,42,81,0.519,17,36,0.472,22,23,0.957,8,22,30,25,9,3,16,30
6,2022,2022-04-01,AWAY,SAC,122,HOU,117,WIN,42,81,0.519,12,28,0.429,26,34,0.765,8,39,47,29,6,11,13,19,41,97,0.423,17,45,0.378,18,26,0.692,15,30,45,26,9,7,10,25
7,2022,2022-04-01,HOME,HOU,117,SAC,122,LOSS,41,97,0.423,17,45,0.378,18,26,0.692,15,30,45,26,9,7,10,25,42,81,0.519,12,28,0.429,26,34,0.765,8,39,47,29,6,11,13,19
8,2022,2022-04-01,AWAY,PHO,114,MEM,122,LOSS,47,86,0.547,10,27,0.37,10,17,0.588,2,37,39,27,8,4,17,25,46,102,0.451,7,24,0.292,23,28,0.821,16,32,48,30,7,2,11,18
9,2022,2022-04-01,HOME,MEM,122,PHO,114,WIN,46,102,0.451,7,24,0.292,23,28,0.821,16,32,48,30,7,2,11,18,47,86,0.547,10,27,0.37,10,17,0.588,2,37,39,27,8,4,17,25
10,2022,2022-04-01,AWAY,LAC,153,MIL,119,WIN,56,92,0.609,23,43,0.535,18,24,0.75,8,28,36,34,9,7,9,17,50,94,0.532,8,25,0.32,11,18,0.611,13,25,38,30,6,5,15,19
11,2022,2022-04-01,HOME,MIL,119,LAC,153,LOSS,50,94,0.532,8,25,0.32,11,18,0.611,13,25,38,30,6,5,15,19,56,92,0.609,23,43,0.535,18,24,0.75,8,28,36,34,9,7,9,17
12,2022,2022-04-01,AWAY,DET,110,OKC,101,WIN,40,94,0.426,15,48,0.313,15,18,0.833,8,36,44,29,9,8,8,20,36,84,0.429,11,34,0.324,18,29,0.621,12,42,54,24,1,8,15,15
13,2022,2022-04-01,HOME,OKC,101,DET,110,LOSS,36,84,0.429,11,34,0.324,18,29,0.621,12,42,54,24,1,8,15,15,40,94,0.426,15,48,0.313,15,18,0.833,8,36,44,29,9,8,8,20
14,2022,2022-04-01,AWAY,POR,111,SAS,130,LOSS,41,92,0.446,15,35,0.429,14,20,0.7,12,30,42,27,12,2,10,20,46,81,0.568,16,37,0.432,22,28,0.786,8,36,44,34,9,6,14,16
15,2022,2022-04-01,HOME,SAS,130,POR,111,WIN,46,81,0.568,16,37,0.432,22,28,0.786,8,36,44,34,9,6,14,16,41,92,0.446,15,35,0.429,14,20,0.7,12,30,42,27,12,2,10,20
16,2022,2022-04-01,AWAY,MIN,136,DEN,130,WIN,43,86,0.5,19,40,0.475,31,36,0.861,10,28,38,26,14,4,11,23,46,86,0.535,12,35,0.343,26,29,0.897,10,34,44,36,7,2,18,23
17,2022,2022-04-01,HOME,DEN,130,MIN,136,LOSS,46,86,0.535,12,35,0.343,26,29,0.897,10,34,44,36,7,2,18,23,43,86,0.5,19,40,0.475,31,36,0.861,10,28,38,26,14,4,11,23
18,2022,2022-04-01,AWAY,NOP,114,LAL,111,WIN,41,79,0.519,7,26,0.269,25,29,0.862,4,33,37,23,8,4,13,21,39,82,0.476,11,27,0.407,22,31,0.71,7,33,40,24,10,1,15,24
19,2022,2022-04-01,HOME,LAL,111,NOP,114,LOSS,39,82,0.476,11,27,0.407,22,31,0.71,7,33,40,24,10,1,15,24,41,79,0.519,7,26,0.269,25,29,0.862,4,33,37,23,8,4,13,21
20,2022,2022-04-02,AWAY,CHO,114,PHI,144,LOSS,42,87,0.483,11,30,0.367,19,24,0.792,7,25,32,34,14,1,17,18,53,87,0.609,21,43,0.488,17,21,0.81,10,37,47,38,10,5,19,18
21,2022,2022-04-02,HOME,PHI,144,CHO,114,WIN,53,87,0.609,21,43,0.488,17,21,0.81,10,37,47,38,10,5,19,18,42,87,0.483,11,30,0.367,19,24,0.792,7,25,32,34,14,1,17,18
22,2022,2022-04-02,AWAY,CLE,119,NYK,101,WIN,44,81,0.543,15,34,0.441,16,21,0.762,7,36,43,26,6,3,9,24,31,77,0.403,13,30,0.433,26,34,0.765,6,29,35,19,6,4,10,19
23,2022,2022-04-02,HOME,NYK,101,CLE,119,LOSS,31,77,0.403,13,30,0.433,26,34,0.765,6,29,35,19,6,4,10,19,44,81,0.543,15,34,0.441,16,21,0.762,7,36,43,26,6,3,9,24
24,2022,2022-04-02,AWAY,BRK,115,ATL,122,LOSS,42,99,0.424,17,37,0.459,14,19,0.737,10,42,52,17,5,3,13,29,36,86,0.419,13,41,0.317,37,49,0.755,10,44,54,18,10,4,6,18
25,2022,2022-04-02,HOME,ATL,122,BRK,115,WIN,36,86,0.419,13,41,0.317,37,49,0.755,10,44,54,18,10,4,6,18,42,99,0.424,17,37,0.459,14,19,0.737,10,42,52,17,5,3,13,29
26,2022,2022-04-02,AWAY,MIA,127,CHI,109,WIN,44,82,0.537,17,34,0.5,22,27,0.815,5,36,41,28,4,1,9,21,37,86,0.43,9,34,0.265,26,29,0.897,11,28,39,21,5,4,5,19
27,2022,2022-04-02,HOME,CHI,109,MIA,127,LOSS,37,86,0.43,9,34,0.265,26,29,0.897,11,28,39,21,5,4,5,19,44,82,0.537,17,34,0.5,22,27,0.815,5,36,41,28,4,1,9,21
28,2022,2022-04-02,AWAY,UTA,107,GSW,111,LOSS,38,89,0.427,15,46,0.326,16,22,0.727,12,35,47,19,8,2,12,17,40,84,0.476,20,48,0.417,11,12,0.917,6,35,41,30,5,6,11,22
29,2022,2022-04-02,HOME,GSW,111,UTA,107,WIN,40,84,0.476,20,48,0.417,11,12,0.917,6,35,41,30,5,6,11,22,38,89,0.427,15,46,0.326,16,22,0.727,12,35,47,19,8,2,12,17
